,ID-Cliente,Nro Llamadas,ID-Llegada
854,187,5,2603
855,187,5,466
857,187,5,340
860,187,5,320
864,187,5,2051
869,188,6,319
870,188,6,398
872,188,6,373
875,188,6,313
879,188,6,3146
884,188,6,2722
890,189,6,3266
891,189,6,4
893,189,6,398
896,189,6,15
900,189,6,3108
905,189,6,140
911,190,4,2859
912,190,4,232
914,190,4,339
917,190,4,335
921,191,6,218
922,191,6,171
924,191,6,2865
927,191,6,2154
931,191,6,192
936,191,6,2582
942,192,6,375
943,192,6,301
945,192,6,112
948,192,6,324
952,192,6,47
957,192,6,202
963,193,7,2802
964,193,7,67
966,193,7,91
969,193,7,454
973,193,7,413
978,193,7,267
984,193,7,2830
991,194,6,346
992,194,6,100
994,194,6,219
997,194,6,263
1001,194,6,2386
1006,194,6,468
1012,195,4,2842
1013,195,4,355
1015,195,4,148
1018,195,4,261
1022,196,7,153
1023,196,7,3286
1025,196,7,2245
1028,196,7,199
1032,196,7,2509
1037,196,7,2099
1043,196,7,2842
1050,197,6,2474
1051,197,6,169
1053,197,6,23
1056,197,6,2363
1060,197,6,2134
1065,197,6,89
1071,198,6,325
1072,198,6,250
1074,198,6,3290
1077,198,6,2130
1081,198,6,369
1086,198,6,227
1092,199,6,403
1093,199,6,3038
1095,199,6,26
1098,199,6,252
1102,199,6,353
1107,199,6,2879
1113,200,6,2138
1114,200,6,3058
1116,200,6,50
1119,200,6,401
1123,200,6,6
1128,200,6,3188
1134,201,6,438
1135,201,6,3106
1137,201,6,321
1140,201,6,179
1144,201,6,2772
1149,201,6,86
1155,202,5,2952
1156,202,5,105
1158,202,5,181
1161,202,5,3313
1165,202,5,430
1170,203,5,2810
1171,203,5,471
1173,203,5,2778
1176,203,5,449
1180,203,5,2371
1185,204,6,163
1186,204,6,33
1188,204,6,2105
1191,204,6,62
1195,204,6,491
1200,204,6,309
1206,205,4,266
1207,205,4,441
1209,205,4,2802
1212,205,4,341
1216,206,4,2907
1217,206,4,3190
1219,206,4,65
1222,206,4,225
1226,207,6,237
1227,207,6,2981
1229,207,6,3267
1232,207,6,2686
1236,207,6,389
1241,207,6,2736
1247,208,6,3348
1248,208,6,48
1250,208,6,294
1253,208,6,2497
1257,208,6,343
1262,208,6,151
1268,209,7,465
1269,209,7,203
1271,209,7,416
1274,209,7,3236
1278,209,7,3494
1283,209,7,459
1289,209,7,201
1296,210,6,2117
1297,210,6,81
1299,210,6,73
1302,210,6,164
1306,210,6,157
1311,210,6,2886
1317,211,7,2735
1318,211,7,2784
1320,211,7,3405
1323,211,7,204
1327,211,7,90
1332,211,7,228
1338,211,7,127
1345,212,5,115
1346,212,5,464
1348,212,5,235
1351,212,5,12
1355,212,5,309
1360,213,5,478
1361,213,5,392
1363,213,5,365
1366,213,5,222
1370,213,5,176
1375,214,6,3001
1376,214,6,2266
1378,214,6,131
1381,214,6,462
1385,214,6,3062
1390,214,6,472
1396,215,5,2
1397,215,5,2119
1399,215,5,2568
1402,215,5,447
1406,215,5,196
1411,216,7,407
1412,216,7,338
1414,216,7,9
1417,216,7,485
1421,216,7,159
1426,216,7,187
1432,216,7,28
1439,217,4,20
1440,217,4,360
1442,217,4,2117
1445,217,4,3052
1449,218,5,470
1450,218,5,388
1452,218,5,266
1455,218,5,2242
1459,218,5,2112
1464,219,5,464
1465,219,5,177
1467,219,5,425
1470,219,5,102
1474,219,5,2017
1479,220,6,3345
1480,220,6,371
1482,220,6,2868
1485,220,6,9
1489,220,6,166
1494,220,6,2
1500,221,6,161
1501,221,6,322
1503,221,6,391
1506,221,6,3317
1510,221,6,2089
1515,221,6,203
1521,222,6,33
1522,222,6,59
1524,222,6,103
1527,222,6,158
1531,222,6,2425
1536,222,6,158
1542,223,5,72
1543,223,5,107
1545,223,5,3407
1548,223,5,3362
1552,223,5,427
1557,224,7,2647
1558,224,7,22
1560,224,7,155
1563,224,7,59
1567,224,7,2975
1572,224,7,282
1578,224,7,2615
1585,225,7,407
1586,225,7,411
1588,225,7,444
1591,225,7,3
1595,225,7,2899
1600,225,7,97
1606,225,7,466
1613,226,5,182
1614,226,5,54
1616,226,5,2302
1619,226,5,3419
1623,226,5,195
1628,227,4,3172
1629,227,4,2937
1631,227,4,158
1634,227,4,109
1638,228,7,3448
1639,228,7,228
1641,228,7,21
1644,228,7,151
1648,228,7,416
1653,228,7,383
1659,228,7,227
1666,229,7,173
1667,229,7,399
1669,229,7,159
1672,229,7,2916
1676,229,7,3088
1681,229,7,313
1687,229,7,2174
1694,230,7,2595
1695,230,7,289
1697,230,7,363
1700,230,7,457
1704,230,7,296
1709,230,7,435
1715,230,7,472
1722,231,6,2572
1723,231,6,221
1725,231,6,393
1728,231,6,3481
1732,231,6,3332
1737,231,6,245
1743,232,6,20
1744,232,6,2553
1746,232,6,158
1749,232,6,2032
1753,232,6,2572
1758,232,6,145
1764,233,7,2994
1765,233,7,292
1767,233,7,2669
1770,233,7,2016
1774,233,7,2764
1779,233,7,407
1785,233,7,303
1792,234,5,99
1793,234,5,77
1795,234,5,366
1798,234,5,285
1802,234,5,55
1807,235,7,480
1808,235,7,497
1810,235,7,2145
1813,235,7,278
1817,235,7,272
1822,235,7,391
1828,235,7,274
1835,236,4,3448
1836,236,4,124
1838,236,4,73
1841,236,4,2486
1845,237,6,3443
1846,237,6,473
1848,237,6,228
1851,237,6,161
1855,237,6,265
1860,237,6,3352
1866,238,5,296
1867,238,5,265
1869,238,5,270
1872,238,5,2967
1876,238,5,3025
1881,239,5,405
1882,239,5,212
1884,239,5,2802
1887,239,5,72
1891,239,5,2303
1896,240,6,350
1897,240,6,19
1899,240,6,2952
1902,240,6,414
1906,240,6,148
1911,240,6,364
1917,241,7,308
1918,241,7,459
1920,241,7,2899
1923,241,7,3007
1927,241,7,2868
1932,241,7,391
1938,241,7,2430
1945,242,6,3304
1946,242,6,17
1948,242,6,496
1951,242,6,416
1955,242,6,2302
1960,242,6,400
1966,243,5,2198
1967,243,5,141
1969,243,5,276
1972,243,5,2247
1976,243,5,290
1981,244,4,2336
1982,244,4,347
1984,244,4,377
1987,244,4,358
1991,245,5,460
1992,245,5,455
1994,245,5,272
1997,245,5,386
2001,245,5,185
2006,246,4,475
2007,246,4,27
2009,246,4,319
2012,246,4,2824
2016,247,6,235
2017,247,6,160
2019,247,6,377
2022,247,6,2811
2026,247,6,360
2031,247,6,3140
2037,248,7,114
2038,248,7,368
2040,248,7,20
2043,248,7,179
2047,248,7,258
2052,248,7,3224
2058,248,7,2628
2065,249,5,3304
2066,249,5,239
2068,249,5,3222
2071,249,5,3383
2075,249,5,2759
2080,250,6,160
2081,250,6,2455
2083,250,6,447
2086,250,6,358
2090,250,6,115
2095,250,6,127
2101,251,5,367
2102,251,5,181
2104,251,5,326
2107,251,5,45
2111,251,5,233
2116,252,5,486
2117,252,5,368
2119,252,5,2363
2122,252,5,2549
2126,252,5,3124
2131,253,5,203
2132,253,5,372
2134,253,5,3381
2137,253,5,241
2141,253,5,2815
2146,254,4,2949
2147,254,4,3250
2149,254,4,3262
2152,254,4,441
2156,255,6,3411
2157,255,6,387
2159,255,6,39
2162,255,6,2513
2166,255,6,410
2171,255,6,2355
2177,256,7,2066
2178,256,7,248
2180,256,7,113
2183,256,7,3390
2187,256,7,54
2192,256,7,2108
2198,256,7,109
2205,257,7,478
2206,257,7,3170
2208,257,7,106
2211,257,7,2283
2215,257,7,2378
2220,257,7,3225
2226,257,7,3241
2233,258,7,2591
2234,258,7,265
2236,258,7,466
2239,258,7,2468
2243,258,7,3100
2248,258,7,21
2254,258,7,2926
2261,259,4,3247
2262,259,4,300
2264,259,4,182
2267,259,4,423
2271,260,6,428
2272,260,6,15
2274,260,6,96
2277,260,6,454
2281,260,6,2868
2286,260,6,283
2292,261,7,481
2293,261,7,2856
2295,261,7,116
2298,261,7,317
2302,261,7,2657
2307,261,7,345
2313,261,7,24
2320,262,6,382
2321,262,6,302
2323,262,6,3481
2326,262,6,203
2330,262,6,3022
2335,262,6,278
2341,263,4,387
2342,263,4,64
2344,263,4,2453
2347,263,4,345
2351,264,6,2324
2352,264,6,2694
2354,264,6,85
2357,264,6,114
2361,264,6,39
2366,264,6,2711
2372,265,5,2296
2373,265,5,3411
2375,265,5,2695
2378,265,5,211
2382,265,5,128
2387,266,7,469
2388,266,7,132
2390,266,7,2503
2393,266,7,387
2397,266,7,106
2402,266,7,49
2408,266,7,61
2415,267,5,452
2416,267,5,3027
2418,267,5,2042
2421,267,5,203
2425,267,5,203
2430,268,4,215
2431,268,4,383
2433,268,4,343
2436,268,4,3245
2440,269,6,120
2441,269,6,343
2443,269,6,40
2446,269,6,346
2450,269,6,207
2455,269,6,469
2461,270,6,3242
2462,270,6,3321
2464,270,6,2440
2467,270,6,106
2471,270,6,159
2476,270,6,249
2482,271,4,498
2483,271,4,261
2485,271,4,20
2488,271,4,283
2492,272,7,2861
2493,272,7,315
2495,272,7,419
2498,272,7,178
2502,272,7,440
2507,272,7,121
2513,272,7,159
2520,273,7,383
2521,273,7,224
2523,273,7,37
2526,273,7,333
2530,273,7,231
2535,273,7,3463
2541,273,7,8
2548,274,6,148
2549,274,6,139
2551,274,6,426
2554,274,6,130
2558,274,6,488
2563,274,6,2066
2569,275,4,192
2570,275,4,350
2572,275,4,80
2575,275,4,2572
2579,276,4,106
2580,276,4,440
2582,276,4,427
2585,276,4,90
2589,277,4,19
2590,277,4,136
2592,277,4,238
2595,277,4,426
2599,278,4,130
2600,278,4,480
2602,278,4,462
2605,278,4,2378
2609,279,4,336
2610,279,4,2348
2612,279,4,492
2615,279,4,53
2619,280,5,53
2620,280,5,2856
2622,280,5,486
2625,280,5,2815
2629,280,5,417
2634,281,5,2822
2635,281,5,352
2637,281,5,2234
2640,281,5,4
2644,281,5,451
2649,282,4,454
2650,282,4,449
2652,282,4,159
2655,282,4,2831
2659,283,5,289
2660,283,5,100
2662,283,5,216
2665,283,5,3064
2669,283,5,229
2674,284,7,174
2675,284,7,493
2677,284,7,100
2680,284,7,18
2684,284,7,187
2689,284,7,276
2695,284,7,322
2702,285,6,462
2703,285,6,3214
2705,285,6,2972
2708,285,6,3155
2712,285,6,433
2717,285,6,317
2723,286,5,49
2724,286,5,306
2726,286,5,2929
2729,286,5,272
2733,286,5,135
2738,287,6,375
2739,287,6,3229
2741,287,6,298
2744,287,6,255
2748,287,6,2910
2753,287,6,83
2759,288,6,144
2760,288,6,482
2762,288,6,294
2765,288,6,3428
2769,288,6,261
2774,288,6,2858
2780,289,4,325
2781,289,4,42
2783,289,4,429
2786,289,4,3403
2790,290,5,486
2791,290,5,484
2793,290,5,134
2796,290,5,2850
2800,290,5,85
2805,291,7,308
2806,291,7,39
2808,291,7,2596
2811,291,7,396
2815,291,7,2217
2820,291,7,147
2826,291,7,316
2833,292,7,2011
2834,292,7,2252
2836,292,7,102
2839,292,7,3417
2843,292,7,2226
2848,292,7,66
2854,292,7,304
2861,293,7,494
2862,293,7,2306
2864,293,7,2442
2867,293,7,2595
2871,293,7,3288
2876,293,7,2956
2882,293,7,85
2889,294,7,2979
2890,294,7,440
2892,294,7,2005
2895,294,7,459
2899,294,7,39
2904,294,7,76
2910,294,7,189
2917,295,7,236
2918,295,7,42
2920,295,7,316
2923,295,7,2800
2927,295,7,40
2932,295,7,2753
2938,295,7,233
2945,296,5,156
2946,296,5,53
2948,296,5,2845
2951,296,5,151
2955,296,5,2839
2960,297,7,2494
2961,297,7,341
2963,297,7,259
2966,297,7,2651
2970,297,7,31
2975,297,7,291
2981,297,7,24
2988,298,7,486
2989,298,7,438
2991,298,7,3292
2994,298,7,108
2998,298,7,3383
3003,298,7,220
3009,298,7,437
3016,299,6,2390
3017,299,6,2410
3019,299,6,24
3022,299,6,2705
3026,299,6,384
3031,299,6,312
3037,300,6,2947
3038,300,6,3496
3040,300,6,70
3043,300,6,193
3047,300,6,3216
3052,300,6,379
3058,301,5,254
3059,301,5,265
3061,301,5,46
3064,301,5,401
3068,301,5,160
3073,302,7,202
3074,302,7,2821
3076,302,7,2214
3079,302,7,173
3083,302,7,211
3088,302,7,369
3094,302,7,110
3101,303,6,128
3102,303,6,2551
3104,303,6,43
3107,303,6,20
3111,303,6,327
3116,303,6,82
3122,304,5,48
3123,304,5,233
3125,304,5,3382
3128,304,5,268
3132,304,5,3050
3137,305,7,2354
3138,305,7,2351
3140,305,7,202
3143,305,7,2303
3147,305,7,458
3152,305,7,3329
3158,305,7,2512
3165,306,4,317
3166,306,4,118
3168,306,4,2951
3171,306,4,451
3175,307,6,470
3176,307,6,2218
3178,307,6,3012
3181,307,6,112
3185,307,6,32
3190,307,6,492
3196,308,5,413
3197,308,5,3358
3199,308,5,3025
3202,308,5,409
3206,308,5,401
3211,309,4,5
3212,309,4,2721
3214,309,4,339
3217,309,4,3
3221,310,4,250
3222,310,4,358
3224,310,4,49
3227,310,4,192
3231,311,6,46
3232,311,6,2282
3234,311,6,2634
3237,311,6,3137
3241,311,6,2615
3246,311,6,75
3252,312,7,2767
3253,312,7,292
3255,312,7,3268
3258,312,7,492
3262,312,7,2554
3267,312,7,56
3273,312,7,237
3280,313,5,53
3281,313,5,255
3283,313,5,2206
3286,313,5,2569
3290,313,5,3019
3295,314,4,2094
3296,314,4,53
3298,314,4,2173
3301,314,4,307
3305,315,7,2609
3306,315,7,150
3308,315,7,57
3311,315,7,403
3315,315,7,2864
3320,315,7,3101
3326,315,7,2342
3333,316,4,136
3334,316,4,3269
3336,316,4,2174
3339,316,4,2071
3343,317,5,2298
3344,317,5,496
3346,317,5,156
3349,317,5,27
3353,317,5,439
3358,318,7,401
3359,318,7,2111
3361,318,7,2528
3364,318,7,251
3368,318,7,452
3373,318,7,2324
3379,318,7,406
3386,319,5,31
3387,319,5,409
3389,319,5,244
3392,319,5,2550
3396,319,5,2733
3401,320,5,18
3402,320,5,2652
3404,320,5,384
3407,320,5,128
3411,320,5,2073
3416,321,4,119
3417,321,4,361
3419,321,4,2593
3422,321,4,363
3426,322,5,2602
3427,322,5,422
3429,322,5,234
3432,322,5,316
3436,322,5,441
3441,323,4,3377
3442,323,4,450
3444,323,4,2823
3447,323,4,175
3451,324,4,266
3452,324,4,2766
3454,324,4,199
3457,324,4,444
3461,325,5,481
3462,325,5,178
3464,325,5,2764
3467,325,5,2229
3471,325,5,348
3476,326,4,2187
3477,326,4,61
3479,326,4,2088
3482,326,4,2796
3486,327,5,140
3487,327,5,472
3489,327,5,467
3492,327,5,2717
3496,327,5,2944
3501,328,6,3484
3502,328,6,354
3504,328,6,188
3507,328,6,223
3511,328,6,366
3516,328,6,339
3522,329,7,36
3523,329,7,465
3525,329,7,2881
3528,329,7,92
3532,329,7,111
3537,329,7,276
3543,329,7,469
3550,330,4,3353
3551,330,4,98
3553,330,4,2343
3556,330,4,2339
3560,331,7,245
3561,331,7,254
3563,331,7,2647
3566,331,7,2835
3570,331,7,402
3575,331,7,32
3581,331,7,2198
3588,332,5,332
3589,332,5,110
3591,332,5,96
3594,332,5,90
3598,332,5,87
3603,333,6,2348
3604,333,6,444
3606,333,6,2191
3609,333,6,3357
3613,333,6,41
3618,333,6,139
3624,334,5,295
3625,334,5,308
3627,334,5,2622
3630,334,5,2830
3634,334,5,464
3639,335,4,29
3640,335,4,2410
3642,335,4,2606
3645,335,4,86
3649,336,6,2978
3650,336,6,2779
3652,336,6,170
3655,336,6,457
3659,336,6,446
3664,336,6,448
3670,337,6,278
3671,337,6,396
3673,337,6,2364
3676,337,6,2336
3680,337,6,85
3685,337,6,58
3691,338,6,2821
3692,338,6,2021
3694,338,6,126
3697,338,6,2847
3701,338,6,2587
3706,338,6,2175
3712,339,4,2283
3713,339,4,121
3715,339,4,333
3718,339,4,382
3722,340,7,17
3723,340,7,172
3725,340,7,141
3728,340,7,165
3732,340,7,227
3737,340,7,3072
3743,340,7,133
3750,341,7,235
3751,341,7,264
3753,341,7,303
3756,341,7,284
3760,341,7,331
3765,341,7,329
3771,341,7,2928
3778,342,4,154
3779,342,4,163
3781,342,4,3043
3784,342,4,136
3788,343,7,488
3789,343,7,2956
3791,343,7,3366
3794,343,7,71
3798,343,7,13
3803,343,7,425
3809,343,7,375
3816,344,7,222
3817,344,7,215
3819,344,7,468
3822,344,7,281
3826,344,7,2838
3831,344,7,214
3837,344,7,473
3844,345,6,3192
3845,345,6,123
3847,345,6,316
3850,345,6,2192
3854,345,6,2078
3859,345,6,449
3865,346,5,3418
3866,346,5,25
3868,346,5,2137
3871,346,5,224
3875,346,5,416
3880,347,6,2985
3881,347,6,2584
3883,347,6,3207
3886,347,6,2545
3890,347,6,3366
3895,347,6,2046
3901,348,6,454
3902,348,6,362
3904,348,6,2918
3907,348,6,490
3911,348,6,2994
3916,348,6,172
3922,349,4,382
3923,349,4,393
3925,349,4,267
3928,349,4,297
3932,350,7,343
3933,350,7,3355
3935,350,7,2799
3938,350,7,410
3942,350,7,35
3947,350,7,3372
3953,350,7,123
3960,351,7,2518
3961,351,7,356
3963,351,7,139
3966,351,7,264
3970,351,7,440
3975,351,7,54
3981,351,7,271
3988,352,5,244
3989,352,5,3375
3991,352,5,55
3994,352,5,199
3998,352,5,3254
4003,353,6,473
4004,353,6,158
4006,353,6,2916
4009,353,6,108
4013,353,6,2882
4018,353,6,104
4024,354,7,87
4025,354,7,271
4027,354,7,395
4030,354,7,259
4034,354,7,2
4039,354,7,357
4045,354,7,337
4052,355,7,439
4053,355,7,2429
4055,355,7,356
4058,355,7,2929
4062,355,7,2806
4067,355,7,2735
4073,355,7,2661
4080,356,6,135
4081,356,6,3084
4083,356,6,191
4086,356,6,2794
4090,356,6,397
4095,356,6,350
4101,357,5,3030
4102,357,5,261
4104,357,5,4
4107,357,5,3225
4111,357,5,484
4116,358,4,3153
4117,358,4,65
4119,358,4,190
4122,358,4,2211
4126,359,7,3373
4127,359,7,3391
4129,359,7,133
4132,359,7,135
4136,359,7,366
4141,359,7,3271
4147,359,7,492
4154,360,4,3367
4155,360,4,132
4157,360,4,165
4160,360,4,392
4164,361,4,60
4165,361,4,140
4167,361,4,49
4170,361,4,430
4174,362,6,3055
4175,362,6,258
4177,362,6,471
4180,362,6,124
4184,362,6,3183
4189,362,6,137
4195,363,4,248
4196,363,4,3133
4198,363,4,158
4201,363,4,3318
4205,364,6,187
4206,364,6,156
4208,364,6,2078
4211,364,6,2317
4215,364,6,380
4220,364,6,300
4226,365,7,2024
4227,365,7,109
4229,365,7,230
4232,365,7,37
4236,365,7,230
4241,365,7,227
4247,365,7,2973
4254,366,5,15
4255,366,5,69
4257,366,5,2240
4260,366,5,335
4264,366,5,492
4269,367,7,204
4270,367,7,29
4272,367,7,2672
4275,367,7,3175
4279,367,7,392
4284,367,7,237
4290,367,7,3445
4297,368,7,149
4298,368,7,2508
4300,368,7,2789
4303,368,7,112
4307,368,7,3002
4312,368,7,2786
4318,368,7,135
4325,369,5,104
4326,369,5,2429
4328,369,5,381
4331,369,5,3160
4335,369,5,92
4340,370,6,3337
4341,370,6,2424
4343,370,6,259
4346,370,6,282
4350,370,6,471
4355,370,6,2075
4361,371,7,2664
4362,371,7,35
4364,371,7,2221
4367,371,7,95
4371,371,7,2020
4376,371,7,2141
4382,371,7,2800
4389,372,6,354
4390,372,6,2111
4392,372,6,484
4395,372,6,453
4399,372,6,436
4404,372,6,3041
4410,373,6,2185
4411,373,6,3100
4413,373,6,2899
4416,373,6,328
4420,373,6,284
4425,373,6,83
4431,374,4,93
4432,374,4,2246
4434,374,4,332
4437,374,4,49
4441,375,7,481
4442,375,7,291
4444,375,7,2166
4447,375,7,244
4451,375,7,499
4456,375,7,48
4462,375,7,215
4469,376,7,169
4470,376,7,2154
4472,376,7,189
4475,376,7,2924
4479,376,7,257
4484,376,7,189
4490,376,7,2870
4497,377,7,3307
4498,377,7,497
4500,377,7,41
4503,377,7,315
4507,377,7,383
4512,377,7,2573
4518,377,7,101
4525,378,4,2016
4526,378,4,252
4528,378,4,2254
4531,378,4,287
4535,379,5,346
4536,379,5,3216
4538,379,5,2199
4541,379,5,2146
4545,379,5,2827
4550,380,7,226
4551,380,7,175
4553,380,7,2960
4556,380,7,63
4560,380,7,369
4565,380,7,158
4571,380,7,297
4578,381,7,2148
4579,381,7,3027
4581,381,7,337
4584,381,7,483
4588,381,7,359
4593,381,7,387
4599,381,7,234
4606,382,7,332
4607,382,7,418
4609,382,7,436
4612,382,7,361
4616,382,7,457
4621,382,7,112
4627,382,7,220
4634,383,5,2093
4635,383,5,2773
4637,383,5,3345
4640,383,5,418
4644,383,5,420
4649,384,7,2881
4650,384,7,428
4652,384,7,2682
4655,384,7,101
4659,384,7,2431
4664,384,7,387
4670,384,7,2441
4677,385,4,274
4678,385,4,108
4680,385,4,434
4683,385,4,67
4687,386,4,3236
4688,386,4,377
4690,386,4,121
4693,386,4,180
4697,387,4,2666
4698,387,4,64
4700,387,4,467
4703,387,4,106
4707,388,7,411
4708,388,7,3354
4710,388,7,3496
4713,388,7,2333
4717,388,7,2923
4722,388,7,3228
4728,388,7,2236
4735,389,6,331
4736,389,6,2119
4738,389,6,2763
4741,389,6,23
4745,389,6,189
4750,389,6,248
4756,390,6,457
4757,390,6,326
4759,390,6,490
4762,390,6,487
4766,390,6,208
4771,390,6,217
4777,391,4,374
4778,391,4,79
4780,391,4,69
4783,391,4,10
4787,392,6,191
4788,392,6,2145
4790,392,6,451
4793,392,6,2375
4797,392,6,256
4802,392,6,2093
4808,393,7,151
4809,393,7,117
4811,393,7,2808
4814,393,7,133
4818,393,7,281
4823,393,7,41
4829,393,7,2978
4836,394,7,2843
4837,394,7,18
4839,394,7,402
4842,394,7,243
4846,394,7,384
4851,394,7,3281
4857,394,7,167
4864,395,7,2816
4865,395,7,208
4867,395,7,2167
4870,395,7,2210
4874,395,7,51
4879,395,7,157
4885,395,7,395
4892,396,9,2197
4893,396,9,221
4895,396,9,497
4898,396,9,2537
4902,396,9,2414
4907,396,9,2560
4913,396,9,130
4920,396,9,2575
4928,396,9,2450
4937,397,12,2321
4938,397,12,321
4940,397,12,209
4943,397,12,372
4947,397,12,2392
4952,397,12,109
4958,397,12,457
4965,397,12,2007
4973,397,12,77
4982,397,12,405
4992,397,12,2572
5003,397,12,2433
5015,398,7,301
5016,398,7,3469
5018,398,7,413
5021,398,7,466
5025,398,7,2069
5030,398,7,92
5036,398,7,322
5043,399,11,304
5044,399,11,335
5046,399,11,2431
5049,399,11,237
5053,399,11,2515
5058,399,11,414
5064,399,11,340
5071,399,11,196
5079,399,11,484
5088,399,11,2589
5098,399,11,3106
5109,400,12,308
5110,400,12,184
5112,400,12,2128
5115,400,12,427
5119,400,12,2528
5124,400,12,468
5130,400,12,2988
5137,400,12,459
5145,400,12,235
5154,400,12,484
5164,400,12,2291
5175,400,12,2300
5187,401,11,2396
5188,401,11,143
5190,401,11,323
5193,401,11,15
5197,401,11,3192
5202,401,11,66
5208,401,11,2365
5215,401,11,125
5223,401,11,3374
5232,401,11,3465
5242,401,11,441
5253,402,12,158
5254,402,12,131
5256,402,12,2081
5259,402,12,3
