,ID-Cliente,Nro Llamadas,ID-Llegada
282,123,3,2661
285,124,1,98
286,125,2,2799
287,125,2,373
289,126,3,483
290,126,3,221
292,126,3,242
295,127,3,236
296,127,3,459
298,127,3,339
301,128,2,293
302,128,2,2117
304,129,2,22
305,129,2,3012
307,130,3,3175
308,130,3,3446
310,130,3,2070
313,131,2,3159
314,131,2,3053
316,133,3,204
317,133,3,73
319,133,3,226
322,135,2,148
323,135,2,473
325,136,1,24
326,137,2,366
327,137,2,36
329,138,1,223
330,139,3,183
331,139,3,164
333,139,3,275
336,140,2,99
337,140,2,45
339,142,2,458
340,142,2,439
342,144,3,238
343,144,3,484
345,144,3,37
348,145,3,3490
349,145,3,133
351,145,3,97
354,147,3,266
355,147,3,432
357,147,3,190
360,148,2,3355
361,148,2,2848
363,150,7,169
364,150,7,356
366,150,7,476
369,150,7,9
373,150,7,270
378,150,7,99
384,150,7,346
391,151,4,69
392,151,4,3418
394,151,4,2373
397,151,4,360
401,152,7,51
402,152,7,396
404,152,7,374
407,152,7,96
411,152,7,253
416,152,7,2567
422,152,7,402
429,153,5,369
430,153,5,190
432,153,5,242
435,153,5,135
439,153,5,345
444,154,7,298
445,154,7,23
447,154,7,111
450,154,7,403
454,154,7,217
459,154,7,2361
465,154,7,135
472,155,5,300
473,155,5,2368
475,155,5,419
478,155,5,317
482,155,5,201
487,156,6,397
488,156,6,296
490,156,6,40
493,156,6,2350
497,156,6,199
502,156,6,499
508,157,4,402
509,157,4,291
511,157,4,105
514,157,4,368
518,158,7,148
519,158,7,338
521,158,7,4
524,158,7,306
528,158,7,3156
533,158,7,2945
539,158,7,27
546,159,4,14
547,159,4,31
549,159,4,237
552,159,4,2712
556,160,7,30
557,160,7,77
559,160,7,3186
562,160,7,61
566,160,7,251
571,160,7,435
577,160,7,175
584,161,5,349
585,161,5,499
587,161,5,3235
590,161,5,339
594,161,5,345
599,162,5,225
600,162,5,290
602,162,5,2264
605,162,5,3441
609,162,5,2890
614,163,5,165
615,163,5,3085
617,163,5,121
620,163,5,127
624,163,5,107
629,164,4,382
630,164,4,310
632,164,4,41
635,164,4,259
639,165,6,138
640,165,6,269
642,165,6,399
645,165,6,61
649,165,6,2812
654,165,6,404
660,166,4,298
661,166,4,461
663,166,4,2178
666,166,4,3303
670,167,6,100
671,167,6,422
673,167,6,401
676,167,6,355
680,167,6,113
685,167,6,327
691,168,6,39
692,168,6,440
694,168,6,380
697,168,6,197
701,168,6,333
706,168,6,307
712,169,7,103
713,169,7,3203
715,169,7,2581
718,169,7,449
722,169,7,469
727,169,7,27
733,169,7,228
740,170,6,38
741,170,6,400
743,170,6,2550
746,170,6,147
750,170,6,267
755,170,6,3085
761,171,6,81
762,171,6,104
764,171,6,236
767,171,6,130
771,171,6,405
776,171,6,344
782,172,7,387
783,172,7,122
785,172,7,33
788,172,7,367
792,172,7,473
797,172,7,69
803,172,7,415
810,173,6,170
811,173,6,3298
813,173,6,436
816,173,6,491
820,173,6,185
825,173,6,181
831,174,4,483
832,174,4,2514
834,174,4,440
837,174,4,388
841,175,6,26
842,175,6,32
844,175,6,284
847,175,6,360
851,175,6,444
856,175,6,2635
862,176,7,253
863,176,7,3147
865,176,7,2828
868,176,7,202
872,176,7,67
877,176,7,112
883,176,7,405
890,177,4,440
891,177,4,32
893,177,4,166
896,177,4,184
900,178,5,2696
901,178,5,215
903,178,5,2384
906,178,5,334
910,178,5,28
915,179,4,2478
916,179,4,168
918,179,4,488
921,179,4,3402
925,180,7,222
926,180,7,389
928,180,7,2891
931,180,7,148
935,180,7,158
940,180,7,139
946,180,7,406
953,181,7,426
954,181,7,2029
956,181,7,305
959,181,7,198
963,181,7,87
968,181,7,2545
974,181,7,3438
981,182,7,459
982,182,7,387
984,182,7,250
987,182,7,2863
991,182,7,3026
996,182,7,2491
1002,182,7,110
1009,183,4,141
1010,183,4,2310
1012,183,4,222
1015,183,4,395
1019,184,5,234
1020,184,5,6
1022,184,5,287
1025,184,5,3277
1029,184,5,204
1034,185,7,384
1035,185,7,142
1037,185,7,2378
1040,185,7,458
1044,185,7,393
1049,185,7,2209
1055,185,7,396
1062,186,7,2671
1063,186,7,185
1065,186,7,142
1068,186,7,481
1072,186,7,228
1077,186,7,2532
1083,186,7,98
1090,187,5,412
1091,187,5,429
1093,187,5,3254
1096,187,5,295
1100,187,5,273
1105,188,6,182
1106,188,6,372
1108,188,6,281
1111,188,6,366
1115,188,6,2272
1120,188,6,53
1126,189,6,490
1127,189,6,396
1129,189,6,450
1132,189,6,271
1136,189,6,377
1141,189,6,13
1147,190,4,174
1148,190,4,436
1150,190,4,174
1153,190,4,472
1157,191,6,155
1158,191,6,496
1160,191,6,128
1163,191,6,473
1167,191,6,99
1172,191,6,302
1178,192,6,204
1179,192,6,295
1181,192,6,333
1184,192,6,150
1188,192,6,171
1193,192,6,438
1199,193,7,322
1200,193,7,219
1202,193,7,381
1205,193,7,3056
1209,193,7,353
1214,193,7,461
1220,193,7,135
1227,194,6,314
1228,194,6,420
1230,194,6,243
1233,194,6,366
1237,194,6,332
1242,194,6,2749
1248,195,4,370
1249,195,4,2796
1251,195,4,470
1254,195,4,406
1258,196,7,198
1259,196,7,387
1261,196,7,443
1264,196,7,2703
1268,196,7,257
1273,196,7,2355
1279,196,7,470
1286,197,6,450
1287,197,6,335
1289,197,6,226
1292,197,6,50
1296,197,6,3074
1301,197,6,489
1307,198,6,72
1308,198,6,237
1310,198,6,47
1313,198,6,126
1317,198,6,61
1322,198,6,1
1328,199,6,99
1329,199,6,264
1331,199,6,334
1334,199,6,282
1338,199,6,444
1343,199,6,142
1349,200,6,3302
1350,200,6,141
1352,200,6,49
1355,200,6,64
1359,200,6,165
1364,200,6,274
1370,201,6,61
1371,201,6,282
1373,201,6,2889
1376,201,6,335
1380,201,6,92
1385,201,6,206
1391,202,5,50
1392,202,5,3230
1394,202,5,2104
1397,202,5,2951
1401,202,5,2760
1406,203,5,268
1407,203,5,459
1409,203,5,19
1412,203,5,126
1416,203,5,2997
1421,204,6,143
1422,204,6,371
1424,204,6,138
1427,204,6,31
1431,204,6,30
1436,204,6,222
1442,205,4,159
1443,205,4,456
1445,205,4,244
1448,205,4,3373
1452,206,4,288
1453,206,4,374
1455,206,4,16
1458,206,4,186
1462,207,6,97
1463,207,6,104
1465,207,6,339
1468,207,6,310
1472,207,6,379
1477,207,6,2284
1483,208,6,56
1484,208,6,35
1486,208,6,3140
1489,208,6,2733
1493,208,6,2987
1498,208,6,287
1504,209,7,144
1505,209,7,3276
1507,209,7,393
1510,209,7,376
1514,209,7,100
1519,209,7,141
1525,209,7,2599
1532,210,6,468
1533,210,6,34
1535,210,6,364
1538,210,6,2248
1542,210,6,2878
1547,210,6,202
1553,211,7,183
1554,211,7,262
1556,211,7,2931
1559,211,7,2599
1563,211,7,2142
1568,211,7,52
1574,211,7,71
1581,212,5,344
1582,212,5,469
1584,212,5,2152
1587,212,5,7
1591,212,5,222
1596,213,5,329
1597,213,5,216
1599,213,5,2440
1602,213,5,134
1606,213,5,415
1611,214,6,258
1612,214,6,20
1614,214,6,187
1617,214,6,147
1621,214,6,483
1626,214,6,282
1632,215,5,62
1633,215,5,295
1635,215,5,447
1638,215,5,2895
1642,215,5,344
1647,216,7,118
1648,216,7,253
1650,216,7,301
1653,216,7,2616
1657,216,7,75
1662,216,7,365
1668,216,7,471
1675,217,4,413
1676,217,4,270
1678,217,4,388
1681,217,4,191
1685,218,5,195
1686,218,5,440
1688,218,5,198
1691,218,5,337
1695,218,5,2697
1700,219,5,100
1701,219,5,423
1703,219,5,279
1706,219,5,2171
1710,219,5,261
1715,220,6,157
1716,220,6,251
1718,220,6,94
1721,220,6,2785
1725,220,6,2624
1730,220,6,89
1736,221,6,79
1737,221,6,342
1739,221,6,143
1742,221,6,245
1746,221,6,201
1751,221,6,233
1757,222,6,156
1758,222,6,353
1760,222,6,105
1763,222,6,340
1767,222,6,213
1772,222,6,265
1778,223,5,433
1779,223,5,157
1781,223,5,65
1784,223,5,414
1788,223,5,499
1793,224,7,40
1794,224,7,76
1796,224,7,65
1799,224,7,192
1803,224,7,46
1808,224,7,218
1814,224,7,21
1821,225,7,227
1822,225,7,410
1824,225,7,394
1827,225,7,363
1831,225,7,2714
1836,225,7,219
1842,225,7,1
1849,226,5,416
1850,226,5,320
1852,226,5,452
1855,226,5,233
1859,226,5,322
1864,227,4,2377
1865,227,4,472
1867,227,4,316
1870,227,4,382
1874,228,7,304
1875,228,7,2463
1877,228,7,103
1880,228,7,371
1884,228,7,459
1889,228,7,118
1895,228,7,151
1902,229,7,41
1903,229,7,150
1905,229,7,260
1908,229,7,395
1912,229,7,153
1917,229,7,196
1923,229,7,262
1930,230,7,465
1931,230,7,3302
1933,230,7,198
1936,230,7,60
1940,230,7,246
1945,230,7,379
1951,230,7,2310
1958,231,6,67
1959,231,6,79
1961,231,6,191
1964,231,6,4
1968,231,6,2451
1973,231,6,2068
1979,232,6,266
1980,232,6,116
1982,232,6,234
1985,232,6,59
1989,232,6,427
1994,232,6,394
2000,233,7,222
2001,233,7,2425
2003,233,7,161
2006,233,7,342
2010,233,7,459
2015,233,7,388
2021,233,7,108
2028,234,5,399
2029,234,5,48
2031,234,5,215
2034,234,5,295
2038,234,5,52
2043,235,7,2952
2044,235,7,3476
2046,235,7,427
2049,235,7,407
2053,235,7,2557
2058,235,7,487
2064,235,7,76
2071,236,4,146
2072,236,4,470
2074,236,4,2218
2077,236,4,86
2081,237,6,331
2082,237,6,34
2084,237,6,1
2087,237,6,55
2091,237,6,3309
2096,237,6,363
2102,238,5,36
2103,238,5,125
2105,238,5,9
2108,238,5,2387
2112,238,5,289
2117,239,5,476
2118,239,5,239
2120,239,5,488
2123,239,5,9
2127,239,5,2282
2132,240,6,141
2133,240,6,62
2135,240,6,146
2138,240,6,405
2142,240,6,435
2147,240,6,2554
2153,241,7,416
2154,241,7,218
2156,241,7,243
2159,241,7,3300
2163,241,7,77
2168,241,7,39
2174,241,7,19
2181,242,6,131
2182,242,6,320
2184,242,6,2282
2187,242,6,255
2191,242,6,405
2196,242,6,286
2202,243,5,104
2203,243,5,391
2205,243,5,12
2208,243,5,447
2212,243,5,407
2217,244,4,63
2218,244,4,387
2220,244,4,138
2223,244,4,321
2227,245,5,444
2228,245,5,7
2230,245,5,372
2233,245,5,416
2237,245,5,2868
2242,246,4,135
2243,246,4,2154
2245,246,4,466
2248,246,4,217
2252,247,6,168
2253,247,6,94
2255,247,6,66
2258,247,6,499
2262,247,6,2822
2267,247,6,41
2273,248,7,111
2274,248,7,2105
2276,248,7,3000
2279,248,7,16
2283,248,7,220
2288,248,7,179
2294,248,7,376
2301,249,5,109
2302,249,5,25
2304,249,5,464
2307,249,5,386
2311,249,5,2982
2316,250,6,3076
2317,250,6,3257
2319,250,6,396
2322,250,6,231
2326,250,6,340
2331,250,6,297
2337,251,5,264
2338,251,5,332
2340,251,5,161
2343,251,5,2825
2347,251,5,479
2352,252,5,2341
2353,252,5,253
2355,252,5,224
2358,252,5,3371
2362,252,5,214
2367,253,5,263
2368,253,5,232
2370,253,5,244
2373,253,5,32
2377,253,5,336
2382,254,4,253
2383,254,4,237
2385,254,4,37
2388,254,4,323
2392,255,6,15
2393,255,6,45
2395,255,6,79
2398,255,6,55
2402,255,6,2449
2407,255,6,48
2413,256,7,15
2414,256,7,188
2416,256,7,45
2419,256,7,44
2423,256,7,173
2428,256,7,56
2434,256,7,464
2441,257,7,2837
2442,257,7,2296
2444,257,7,2776
2447,257,7,34
2451,257,7,101
2456,257,7,27
2462,257,7,408
2469,258,7,142
2470,258,7,2770
2472,258,7,2761
2475,258,7,237
2479,258,7,479
2484,258,7,2213
2490,258,7,268
2497,259,4,293
2498,259,4,254
2500,259,4,345
2503,259,4,104
2507,260,6,338
2508,260,6,432
2510,260,6,43
2513,260,6,284
2517,260,6,426
2522,260,6,79
2528,261,7,118
2529,261,7,454
2531,261,7,246
2534,261,7,317
2538,261,7,2937
2543,261,7,71
2549,261,7,230
2556,262,6,110
2557,262,6,389
2559,262,6,96
2562,262,6,454
2566,262,6,456
2571,262,6,396
2577,263,4,3472
2578,263,4,243
2580,263,4,25
2583,263,4,404
2587,264,6,2582
2588,264,6,368
2590,264,6,103
2593,264,6,336
2597,264,6,157
2602,264,6,483
2608,265,5,2329
2609,265,5,492
2611,265,5,437
2614,265,5,2531
2618,265,5,182
2623,266,7,385
2624,266,7,404
2626,266,7,462
2629,266,7,106
2633,266,7,192
2638,266,7,327
2644,266,7,486
2651,267,5,236
2652,267,5,421
2654,267,5,415
2657,267,5,257
2661,267,5,88
2666,268,4,26
2667,268,4,392
2669,268,4,454
2672,268,4,437
2676,269,6,2269
2677,269,6,261
2679,269,6,328
2682,269,6,2203
2686,269,6,287
2691,269,6,86
2697,270,6,222
2698,270,6,452
2700,270,6,288
2703,270,6,397
2707,270,6,303
2712,270,6,400
2718,271,4,70
2719,271,4,256
2721,271,4,184
2724,271,4,3419
2728,272,7,465
2729,272,7,108
2731,272,7,2632
2734,272,7,403
2738,272,7,457
2743,272,7,376
2749,272,7,426
2756,273,7,343
2757,273,7,248
2759,273,7,3044
2762,273,7,238
2766,273,7,498
2771,273,7,426
2777,273,7,3303
2784,274,6,228
2785,274,6,479
2787,274,6,2373
2790,274,6,2772
2794,274,6,289
2799,274,6,275
2805,275,4,48
2806,275,4,198
2808,275,4,467
2811,275,4,469
2815,276,4,2114
2816,276,4,182
2818,276,4,83
2821,276,4,400
2825,277,4,381
2826,277,4,3019
2828,277,4,3006
2831,277,4,280
2835,278,4,246
2836,278,4,255
2838,278,4,2036
2841,278,4,2844
2845,279,4,222
2846,279,4,3255
2848,279,4,364
2851,279,4,238
2855,280,5,12
2856,280,5,231
2858,280,5,2971
2861,280,5,425
2865,280,5,27
2870,281,5,349
2871,281,5,302
2873,281,5,3355
2876,281,5,455
2880,281,5,219
2885,282,4,200
2886,282,4,270
2888,282,4,11
2891,282,4,313
2895,283,5,2315
2896,283,5,240
2898,283,5,129
2901,283,5,392
2905,283,5,407
2910,284,7,399
2911,284,7,396
2913,284,7,83
2916,284,7,409
2920,284,7,398
2925,284,7,283
2931,284,7,463
2938,285,6,470
2939,285,6,236
2941,285,6,418
2944,285,6,228
2948,285,6,444
2953,285,6,276
2959,286,5,473
2960,286,5,76
2962,286,5,299
2965,286,5,2563
2969,286,5,2755
2974,287,6,468
2975,287,6,297
2977,287,6,476
2980,287,6,329
2984,287,6,94
2989,287,6,200
2995,288,6,2666
2996,288,6,79
2998,288,6,184
3001,288,6,325
3005,288,6,316
3010,288,6,375
3016,289,4,318
3017,289,4,81
3019,289,4,199
3022,289,4,218
3026,290,5,283
3027,290,5,358
3029,290,5,341
3032,290,5,2519
3036,290,5,265
3041,291,7,159
3042,291,7,275
3044,291,7,208
3047,291,7,2402
3051,291,7,83
3056,291,7,240
3062,291,7,300
3069,292,7,454
3070,292,7,325
3072,292,7,375
3075,292,7,429
3079,292,7,276
3084,292,7,68
3090,292,7,460
3097,293,7,2136
3098,293,7,441
3100,293,7,226
3103,293,7,473
3107,293,7,74
3112,293,7,72
3118,293,7,238
3125,294,7,452
3126,294,7,224
3128,294,7,54
3131,294,7,2869
3135,294,7,195
3140,294,7,75
3146,294,7,72
3153,295,7,469
3154,295,7,65
3156,295,7,312
3159,295,7,2393
3163,295,7,159
3168,295,7,27
3174,295,7,3491
3181,296,5,41
3182,296,5,268
3184,296,5,149
3187,296,5,98
3191,296,5,2491
3196,297,7,22
3197,297,7,475
3199,297,7,322
3202,297,7,304
3206,297,7,2087
3211,297,7,88
3217,297,7,425
3224,298,7,136
3225,298,7,302
3227,298,7,217
3230,298,7,3093
3234,298,7,2158
3239,298,7,345
3245,298,7,73
3252,299,6,2163
3253,299,6,423
3255,299,6,242
3258,299,6,103
3262,299,6,477
3267,299,6,128
3273,300,6,2959
3274,300,6,53
3276,300,6,48
3279,300,6,242
3283,300,6,235
3288,300,6,187
3294,301,5,3497
3295,301,5,7
3297,301,5,388
3300,301,5,312
3304,301,5,203
3309,302,7,179
3310,302,7,302
3312,302,7,2205
3315,302,7,394
3319,302,7,283
3324,302,7,167
3330,302,7,101
3337,303,6,2
3338,303,6,75
3340,303,6,147
3343,303,6,109
3347,303,6,35
3352,303,6,180
3358,304,5,33
3359,304,5,324
3361,304,5,378
3364,304,5,411
3368,304,5,3317
3373,305,7,183
3374,305,7,300
3376,305,7,263
3379,305,7,2414
3383,305,7,377
3388,305,7,2290
3394,305,7,123
3401,306,4,3297
3402,306,4,167
3404,306,4,228
3407,306,4,81
3411,307,6,146
3412,307,6,358
3414,307,6,241
3417,307,6,378
3421,307,6,473
3426,307,6,395
3432,308,5,325
3433,308,5,2755
3435,308,5,185
3438,308,5,3189
3442,308,5,368
3447,309,4,342
3448,309,4,269
3450,309,4,223
3453,309,4,30
3457,310,4,305
3458,310,4,401
3460,310,4,321
3463,310,4,74
3467,311,6,472
3468,311,6,3387
3470,311,6,346
3473,311,6,327
3477,311,6,179
3482,311,6,183
3488,312,7,430
3489,312,7,225
3491,312,7,480
3494,312,7,22
3498,312,7,199
3503,312,7,239
3509,312,7,299
3516,313,5,89
3517,313,5,413
3519,313,5,88
3522,313,5,195
3526,313,5,72
3531,314,4,109
3532,314,4,3304
3534,314,4,337
3537,314,4,345
3541,315,7,52
3542,315,7,100
3544,315,7,3272
3547,315,7,3270
3551,315,7,222
3556,315,7,461
3562,315,7,98
3569,316,4,223
3570,316,4,39
3572,316,4,2083
3575,316,4,164
3579,317,5,2284
3580,317,5,264
3582,317,5,87
3585,317,5,303
3589,317,5,493
3594,318,7,3353
3595,318,7,244
3597,318,7,261
3600,318,7,2564
3604,318,7,190
3609,318,7,341
3615,318,7,3446
3622,319,5,2385
3623,319,5,3253
3625,319,5,255
3628,319,5,174
3632,319,5,332
3637,320,5,167
3638,320,5,271
3640,320,5,2311
3643,320,5,408
3647,320,5,107
3652,321,4,253
3653,321,4,413
3655,321,4,436
3658,321,4,67
3662,322,5,109
3663,322,5,2212
3665,322,5,44
3668,322,5,2921
3672,322,5,279
3677,323,4,2249
3678,323,4,212
3680,323,4,196
3683,323,4,2377
3687,324,4,31
3688,324,4,478
3690,324,4,39
3693,324,4,194
3697,325,5,24
3698,325,5,321
3700,325,5,435
3703,325,5,279
3707,325,5,165
3712,326,4,99
3713,326,4,2077
3715,326,4,231
3718,326,4,65
3722,327,5,299
3723,327,5,87
3725,327,5,99
3728,327,5,117
3732,327,5,3147
3737,328,6,3005
3738,328,6,2128
3740,328,6,118
3743,328,6,367
3747,328,6,50
3752,328,6,18
3758,329,7,207
3759,329,7,3151
3761,329,7,5
3764,329,7,177
3768,329,7,3311
3773,329,7,491
3779,329,7,192
3786,330,4,2309
3787,330,4,359
3789,330,4,238
3792,330,4,277
3796,331,7,3058
3797,331,7,305
3799,331,7,74
3802,331,7,1
3806,331,7,425
3811,331,7,192
3817,331,7,205
3824,332,5,282
3825,332,5,201
3827,332,5,21
3830,332,5,3368
3834,332,5,68
3839,333,6,461
3840,333,6,175
3842,333,6,233
3845,333,6,141
3849,333,6,203
3854,333,6,127
3860,334,5,3486
3861,334,5,3279
3863,334,5,24
3866,334,5,184
3870,334,5,345
3875,335,4,330
3876,335,4,2647
3878,335,4,326
3881,335,4,291
3885,336,6,2185
3886,336,6,2016
3888,336,6,157
3891,336,6,12
3895,336,6,2521
3900,336,6,467
3906,337,6,179
3907,337,6,196
3909,337,6,328
3912,337,6,3101
3916,337,6,359
3921,337,6,268
3927,338,6,2185
3928,338,6,100
3930,338,6,282
3933,338,6,2923
3937,338,6,92
3942,338,6,19
3948,339,4,2075
3949,339,4,320
3951,339,4,286
3954,339,4,2938
3958,340,7,111
3959,340,7,42
3961,340,7,370
3964,340,7,428
3968,340,7,2725
3973,340,7,436
3979,340,7,169
3986,341,7,3336
3987,341,7,115
3989,341,7,443
3992,341,7,18
3996,341,7,405
4001,341,7,84
4007,341,7,163
4014,342,4,2564
4015,342,4,96
4017,342,4,3499
4020,342,4,163
4024,343,7,42
4025,343,7,2107
4027,343,7,300
4030,343,7,49
4034,343,7,224
4039,343,7,471
4045,343,7,3126
4052,344,7,231
4053,344,7,104
4055,344,7,81
4058,344,7,66
4062,344,7,2264
4067,344,7,375
4073,344,7,202
4080,345,6,108
4081,345,6,124
4083,345,6,109
4086,345,6,364
4090,345,6,191
4095,345,6,370
4101,346,5,177
4102,346,5,178
4104,346,5,477
4107,346,5,2839
4111,346,5,280
4116,347,6,412
4117,347,6,182
4119,347,6,304
4122,347,6,2022
4126,347,6,392
4131,347,6,155
4137,348,6,53
4138,348,6,225
4140,348,6,192
4143,348,6,233
4147,348,6,37
4152,348,6,251
4158,349,4,40
4159,349,4,71
4161,349,4,422
4164,349,4,316
4168,350,7,53
4169,350,7,3324
4171,350,7,275
4174,350,7,210
4178,350,7,236
4183,350,7,228
4189,350,7,2103
4196,351,7,2066
4197,351,7,241
4199,351,7,363
4202,351,7,245
4206,351,7,152
4211,351,7,296
4217,351,7,481
4224,352,5,485
4225,352,5,3303
4227,352,5,493
4230,352,5,2111
4234,352,5,299
4239,353,6,130
4240,353,6,108
4242,353,6,88
4245,353,6,354
4249,353,6,45
4254,353,6,336
4260,354,7,266
4261,354,7,438
4263,354,7,210
4266,354,7,30
4270,354,7,252
4275,354,7,412
4281,354,7,126
4288,355,7,227
4289,355,7,333
4291,355,7,3304
4294,355,7,372
4298,355,7,2407
4303,355,7,88
4309,355,7,267
4316,356,6,42
4317,356,6,207
4319,356,6,23
4322,356,6,428
4326,356,6,3337
4331,356,6,165
4337,357,5,3339
4338,357,5,176
4340,357,5,89
4343,357,5,299
4347,357,5,205
4352,358,4,2962
4353,358,4,291
4355,358,4,344
4358,358,4,445
4362,359,7,3398
4363,359,7,208
4365,359,7,368
4368,359,7,429
4372,359,7,396
4377,359,7,466
4383,359,7,3047
4390,360,4,213
4391,360,4,390
4393,360,4,390
4396,360,4,34
4400,361,4,2224
4401,361,4,7
4403,361,4,395
4406,361,4,159
4410,362,6,180
4411,362,6,33
4413,362,6,2971
4416,362,6,143
4420,362,6,211
4425,362,6,142
4431,363,4,363
4432,363,4,219
4434,363,4,2968
4437,363,4,448
4441,364,6,349
4442,364,6,383
4444,364,6,371
4447,364,6,342
4451,364,6,159
4456,364,6,68
4462,365,7,392
4463,365,7,55
4465,365,7,2193
4468,365,7,468
4472,365,7,150
4477,365,7,345
4483,365,7,2563
4490,366,5,2662
4491,366,5,497
4493,366,5,320
4496,366,5,71
4500,366,5,3238
4505,367,7,398
4506,367,7,43
4508,367,7,142
4511,367,7,460
4515,367,7,497
4520,367,7,171
4526,367,7,243
4533,368,7,456
4534,368,7,93
4536,368,7,2526
4539,368,7,484
4543,368,7,7
4548,368,7,2199
4554,368,7,339
4561,369,5,66
4562,369,5,3291
4564,369,5,219
4567,369,5,482
4571,369,5,102
4576,370,6,2691
4577,370,6,2133
4579,370,6,425
4582,370,6,121
4586,370,6,195
4591,370,6,151
4597,371,7,237
4598,371,7,215
4600,371,7,295
4603,371,7,463
4607,371,7,3159
4612,371,7,98
4618,371,7,215
4625,372,6,3397
4626,372,6,3007
4628,372,6,58
4631,372,6,18
4635,372,6,230
4640,372,6,357
4646,373,6,381
4647,373,6,438
4649,373,6,171
4652,373,6,82
4656,373,6,455
4661,373,6,210
4667,374,4,3225
4668,374,4,2300
4670,374,4,147
4673,374,4,165
4677,375,7,126
4678,375,7,376
4680,375,7,2524
4683,375,7,2606
4687,375,7,150
4692,375,7,458
4698,375,7,415
4705,376,7,180
4706,376,7,3114
4708,376,7,383
4711,376,7,270
4715,376,7,487
4720,376,7,2901
4726,376,7,210
4733,377,7,431
4734,377,7,470
4736,377,7,393
4739,377,7,446
4743,377,7,2134
4748,377,7,3283
4754,377,7,115
4761,378,4,438
4762,378,4,280
4764,378,4,235
4767,378,4,2871
4771,379,5,475
4772,379,5,363
4774,379,5,427
4777,379,5,349
4781,379,5,2395
4786,380,7,2458
4787,380,7,198
4789,380,7,145
4792,380,7,2879
4796,380,7,199
4801,380,7,337
4807,380,7,459
4814,381,7,435
4815,381,7,38
4817,381,7,2133
4820,381,7,258
4824,381,7,2778
4829,381,7,172
4835,381,7,3433
4842,382,7,125
4843,382,7,490
4845,382,7,323
4848,382,7,49
4852,382,7,337
4857,382,7,159
4863,382,7,2783
4870,383,5,3363
4871,383,5,330
4873,383,5,2885
4876,383,5,8
4880,383,5,2512
4885,384,7,292
4886,384,7,102
4888,384,7,174
4891,384,7,469
4895,384,7,387
4900,384,7,262
4906,384,7,119
4913,385,4,3468
4914,385,4,472
4916,385,4,331
4919,385,4,236
4923,386,4,467
4924,386,4,360
4926,386,4,91
4929,386,4,53
4933,387,4,257
4934,387,4,2397
4936,387,4,2672
4939,387,4,232
4943,388,7,243
4944,388,7,3038
4946,388,7,360
4949,388,7,321
4953,388,7,2841
4958,388,7,355
4964,388,7,144
4971,389,6,161
4972,389,6,209
4974,389,6,214
4977,389,6,277
4981,389,6,316
