,ID-Cliente,Nro Llamadas,ID-Llegada
2356,257,7,175
2362,257,7,3426
2369,258,7,2823
2370,258,7,209
2372,258,7,474
2375,258,7,213
2379,258,7,144
2384,258,7,2033
2390,258,7,189
2397,259,4,327
2398,259,4,375
2400,259,4,19
2403,259,4,339
2407,260,6,400
2408,260,6,3301
2410,260,6,384
2413,260,6,312
2417,260,6,204
2422,260,6,3453
2428,261,7,2975
2429,261,7,2971
2431,261,7,459
2434,261,7,345
2438,261,7,401
2443,261,7,25
2449,261,7,275
2456,262,6,307
2457,262,6,403
2459,262,6,453
2462,262,6,3252
2466,262,6,148
2471,262,6,337
2477,263,4,421
2478,263,4,151
2480,263,4,2732
2483,263,4,378
2487,264,6,3398
2488,264,6,446
2490,264,6,493
2493,264,6,18
2497,264,6,204
2502,264,6,376
2508,265,5,3220
2509,265,5,93
2511,265,5,2992
2514,265,5,483
2518,265,5,2175
2523,266,7,3491
2524,266,7,378
2526,266,7,3152
2529,266,7,2129
2533,266,7,14
2538,266,7,3039
2544,266,7,235
2551,267,5,3054
2552,267,5,190
2554,267,5,400
2557,267,5,266
2561,267,5,3116
2566,268,4,36
2567,268,4,321
2569,268,4,207
2572,268,4,275
2576,269,6,263
2577,269,6,2955
2579,269,6,2570
2582,269,6,399
2586,269,6,281
2591,269,6,209
2597,270,6,141
2598,270,6,281
2600,270,6,2895
2603,270,6,462
2607,270,6,424
2612,270,6,335
2618,271,4,31
2619,271,4,199
2621,271,4,3260
2624,271,4,3102
2628,272,7,2170
2629,272,7,195
2631,272,7,3388
2634,272,7,252
2638,272,7,94
2643,272,7,71
2649,272,7,475
2656,273,7,271
2657,273,7,2298
2659,273,7,346
2662,273,7,459
2666,273,7,2130
2671,273,7,3389
2677,273,7,444
2684,274,6,2736
2685,274,6,2237
2687,274,6,2314
2690,274,6,426
2694,274,6,242
2699,274,6,181
2705,275,4,100
2706,275,4,183
2708,275,4,3331
2711,275,4,273
2715,276,4,8
2716,276,4,2379
2718,276,4,368
2721,276,4,3134
2725,277,4,2464
2726,277,4,138
2728,277,4,363
2731,277,4,3158
2735,278,4,268
2736,278,4,294
2738,278,4,2167
2741,278,4,258
2745,279,4,3476
2746,279,4,231
2748,279,4,410
2751,279,4,3017
2755,280,5,112
2756,280,5,457
2758,280,5,287
2761,280,5,301
2765,280,5,2606
2770,281,5,461
2771,281,5,397
2773,281,5,2065
2776,281,5,461
2780,281,5,185
2785,282,4,2005
2786,282,4,191
2788,282,4,424
2791,282,4,427
2795,283,5,342
2796,283,5,181
2798,283,5,88
2801,283,5,4
2805,283,5,347
2810,284,7,362
2811,284,7,231
2813,284,7,102
2816,284,7,94
2820,284,7,2096
2825,284,7,292
2831,284,7,355
2838,285,6,212
2839,285,6,302
2841,285,6,137
2844,285,6,470
2848,285,6,3092
2853,285,6,2584
2859,286,5,253
2860,286,5,139
2862,286,5,491
2865,286,5,81
2869,286,5,189
2874,287,6,486
2875,287,6,9
2877,287,6,317
2880,287,6,2681
2884,287,6,300
2889,287,6,3284
2895,288,6,2990
2896,288,6,142
2898,288,6,396
2901,288,6,2723
2905,288,6,160
2910,288,6,282
2916,289,4,357
2917,289,4,194
2919,289,4,257
2922,289,4,420
2926,290,5,325
2927,290,5,99
2929,290,5,232
2932,290,5,184
2936,290,5,2040
2941,291,7,480
2942,291,7,3042
2944,291,7,103
2947,291,7,117
2951,291,7,3320
2956,291,7,228
2962,291,7,258
2969,292,7,299
2970,292,7,391
2972,292,7,130
2975,292,7,226
2979,292,7,35
2984,292,7,2299
2990,292,7,397
2997,293,7,64
2998,293,7,290
3000,293,7,3323
3003,293,7,2465
3007,293,7,126
3012,293,7,473
3018,293,7,245
3025,294,7,76
3026,294,7,229
3028,294,7,228
3031,294,7,132
3035,294,7,199
3040,294,7,182
3046,294,7,333
3053,295,7,2698
3054,295,7,355
3056,295,7,3211
3059,295,7,2888
3063,295,7,196
3068,295,7,128
3074,295,7,87
3081,296,5,273
3082,296,5,165
3084,296,5,2254
3087,296,5,366
3091,296,5,172
3096,297,7,56
3097,297,7,40
3099,297,7,343
3102,297,7,431
3106,297,7,107
3111,297,7,3365
3117,297,7,3289
3124,298,7,2556
3125,298,7,498
3127,298,7,201
3130,298,7,448
3134,298,7,484
3139,298,7,413
3145,298,7,99
3152,299,6,2458
3153,299,6,2916
3155,299,6,84
3158,299,6,19
3162,299,6,215
3167,299,6,2187
3173,300,6,3203
3174,300,6,272
3176,300,6,3257
3179,300,6,405
3183,300,6,234
3188,300,6,484
3194,301,5,172
3195,301,5,483
3197,301,5,55
3200,301,5,3055
3204,301,5,131
3209,302,7,370
3210,302,7,467
3212,302,7,72
3215,302,7,191
3219,302,7,3293
3224,302,7,3030
3230,302,7,51
3237,303,6,135
3238,303,6,2469
3240,303,6,280
3243,303,6,316
3247,303,6,2289
3252,303,6,477
3258,304,5,105
3259,304,5,74
3261,304,5,368
3264,304,5,2078
3268,304,5,236
3273,305,7,491
3274,305,7,260
3276,305,7,454
3279,305,7,239
3283,305,7,220
3288,305,7,255
3294,305,7,21
3301,306,4,449
3302,306,4,2195
3304,306,4,3274
3307,306,4,62
3311,307,6,117
3312,307,6,230
3314,307,6,2335
3317,307,6,361
3321,307,6,251
3326,307,6,105
3332,308,5,394
3333,308,5,2013
3335,308,5,288
3338,308,5,326
3342,308,5,212
3347,309,4,164
3348,309,4,2780
3350,309,4,394
3353,309,4,68
3357,310,4,389
3358,310,4,474
3360,310,4,302
3363,310,4,416
3367,311,6,129
3368,311,6,144
3370,311,6,263
3373,311,6,48
3377,311,6,2461
3382,311,6,173
3388,312,7,2818
3389,312,7,3307
3391,312,7,2561
3394,312,7,299
3398,312,7,3491
3403,312,7,403
3409,312,7,316
3416,313,5,368
3417,313,5,3137
3419,313,5,108
3422,313,5,2794
3426,313,5,3033
3431,314,4,405
3432,314,4,3461
3434,314,4,173
3437,314,4,234
3441,315,7,68
3442,315,7,249
3444,315,7,20
3447,315,7,2217
3451,315,7,421
3456,315,7,473
3462,315,7,263
3469,316,4,413
3470,316,4,263
3472,316,4,99
3475,316,4,491
3479,317,5,33
3480,317,5,119
3482,317,5,49
3485,317,5,310
3489,317,5,3279
3494,318,7,3045
3495,318,7,297
3497,318,7,172
3500,318,7,479
3504,318,7,216
3509,318,7,221
3515,318,7,378
3522,319,5,481
3523,319,5,117
3525,319,5,409
3528,319,5,2254
3532,319,5,455
3537,320,5,276
3538,320,5,3343
3540,320,5,122
3543,320,5,340
3547,320,5,2601
3552,321,4,3099
3553,321,4,416
3555,321,4,2866
3558,321,4,118
3562,322,5,98
3563,322,5,105
3565,322,5,2577
3568,322,5,314
3572,322,5,74
3577,323,4,2967
3578,323,4,2899
3580,323,4,465
3583,323,4,193
3587,324,4,201
3588,324,4,325
3590,324,4,135
3593,324,4,153
3597,325,5,468
3598,325,5,2320
3600,325,5,363
3603,325,5,396
3607,325,5,93
3612,326,4,2487
3613,326,4,202
3615,326,4,218
3618,326,4,386
3622,327,5,2585
3623,327,5,406
3625,327,5,327
3628,327,5,170
3632,327,5,485
3637,328,6,3025
3638,328,6,238
3640,328,6,2444
3643,328,6,113
3647,328,6,473
3652,328,6,170
3658,329,7,82
3659,329,7,30
3661,329,7,96
3664,329,7,27
3668,329,7,372
3673,329,7,114
3679,329,7,350
3686,330,4,360
3687,330,4,68
3689,330,4,60
3692,330,4,2499
3696,331,7,468
3697,331,7,262
3699,331,7,99
3702,331,7,2693
3706,331,7,2312
3711,331,7,2475
3717,331,7,328
3724,332,5,298
3725,332,5,45
3727,332,5,478
3730,332,5,419
3734,332,5,417
3739,333,6,3390
3740,333,6,132
3742,333,6,3368
3745,333,6,2
3749,333,6,489
3754,333,6,167
3760,334,5,248
3761,334,5,3395
3763,334,5,2311
3766,334,5,2294
3770,334,5,3062
3775,335,4,164
3776,335,4,14
3778,335,4,101
3781,335,4,104
3785,336,6,148
3786,336,6,145
3788,336,6,3013
3791,336,6,4
3795,336,6,477
3800,336,6,3030
3806,337,6,357
3807,337,6,2226
3809,337,6,3362
3812,337,6,148
3816,337,6,2630
3821,337,6,421
3827,338,6,122
3828,338,6,462
3830,338,6,3434
3833,338,6,2675
3837,338,6,172
3842,338,6,309
3848,339,4,232
3849,339,4,237
3851,339,4,3198
3854,339,4,3
3858,340,7,2377
3859,340,7,3385
3861,340,7,23
3864,340,7,206
3868,340,7,69
3873,340,7,476
3879,340,7,301
3886,341,7,375
3887,341,7,146
3889,341,7,298
3892,341,7,430
3896,341,7,38
3901,341,7,32
3907,341,7,387
3914,342,4,2859
3915,342,4,2233
3917,342,4,115
3920,342,4,2443
3924,343,7,169
3925,343,7,134
3927,343,7,106
3930,343,7,22
3934,343,7,2545
3939,343,7,2262
3945,343,7,488
3952,344,7,389
3953,344,7,296
3955,344,7,399
3958,344,7,2135
3962,344,7,197
3967,344,7,281
3973,344,7,475
3980,345,6,2029
3981,345,6,295
3983,345,6,368
3986,345,6,2938
3990,345,6,455
3995,345,6,2999
4001,346,5,13
4002,346,5,218
4004,346,5,351
4007,346,5,333
4011,346,5,3343
4016,347,6,3469
4017,347,6,2029
4019,347,6,2455
4022,347,6,373
4026,347,6,284
4031,347,6,293
4037,348,6,107
4038,348,6,2562
4040,348,6,3382
4043,348,6,179
4047,348,6,483
4052,348,6,2617
4058,349,4,409
4059,349,4,243
4061,349,4,3194
4064,349,4,3088
4068,350,7,94
4069,350,7,244
4071,350,7,2355
4074,350,7,458
4078,350,7,3422
4083,350,7,337
4089,350,7,3063
4096,351,7,448
4097,351,7,3296
4099,351,7,2984
4102,351,7,24
4106,351,7,3399
4111,351,7,109
4117,351,7,465
4124,352,5,96
4125,352,5,3419
4127,352,5,421
4130,352,5,402
4134,352,5,2120
4139,353,6,494
4140,353,6,391
4142,353,6,277
4145,353,6,2294
4149,353,6,111
4154,353,6,18
4160,354,7,183
4161,354,7,41
4163,354,7,419
4166,354,7,431
4170,354,7,179
4175,354,7,275
4181,354,7,2
4188,355,7,299
4189,355,7,423
4191,355,7,3049
4194,355,7,2102
4198,355,7,3277
4203,355,7,296
4209,355,7,3050
4216,356,6,230
4217,356,6,269
4219,356,6,313
4222,356,6,326
4226,356,6,89
4231,356,6,496
4237,357,5,288
4238,357,5,430
4240,357,5,283
4243,357,5,315
4247,357,5,33
4252,358,4,2102
4253,358,4,2749
4255,358,4,2740
4258,358,4,2842
4262,359,7,325
4263,359,7,65
4265,359,7,466
4268,359,7,2761
4272,359,7,2937
4277,359,7,472
4283,359,7,167
4290,360,4,6
4291,360,4,217
4293,360,4,122
4296,360,4,344
4300,361,4,2616
4301,361,4,320
4303,361,4,171
4306,361,4,3211
4310,362,6,2287
4311,362,6,427
4313,362,6,396
4316,362,6,379
4320,362,6,142
4325,362,6,96
4331,363,4,52
4332,363,4,434
4334,363,4,2881
4337,363,4,2682
4341,364,6,442
4342,364,6,2311
4344,364,6,239
4347,364,6,143
4351,364,6,16
4356,364,6,315
4362,365,7,3131
4363,365,7,2006
4365,365,7,3476
4368,365,7,3162
4372,365,7,488
4377,365,7,2661
4383,365,7,78
4390,366,5,16
4391,366,5,280
4393,366,5,128
4396,366,5,124
4400,366,5,235
4405,367,7,123
4406,367,7,61
4408,367,7,172
4411,367,7,3131
4415,367,7,3404
4420,367,7,148
4426,367,7,178
4433,368,7,6
4434,368,7,2908
4436,368,7,2727
4439,368,7,36
4443,368,7,3274
4448,368,7,275
4454,368,7,499
4461,369,5,366
4462,369,5,83
4464,369,5,2543
4467,369,5,367
4471,369,5,429
4476,370,6,139
4477,370,6,28
4479,370,6,258
4482,370,6,36
4486,370,6,124
4491,370,6,81
4497,371,7,2360
4498,371,7,86
4500,371,7,2666
4503,371,7,2850
4507,371,7,412
4512,371,7,124
4518,371,7,491
4525,372,6,2001
4526,372,6,482
4528,372,6,2520
4531,372,6,2008
4535,372,6,20
4540,372,6,271
4546,373,6,478
4547,373,6,358
4549,373,6,243
4552,373,6,2123
4556,373,6,336
4561,373,6,437
4567,374,4,3268
4568,374,4,32
4570,374,4,3239
4573,374,4,168
4577,375,7,70
4578,375,7,3362
4580,375,7,39
4583,375,7,2042
4587,375,7,473
4592,375,7,403
4598,375,7,223
4605,376,7,325
4606,376,7,3005
4608,376,7,353
4611,376,7,487
4615,376,7,2522
4620,376,7,212
4626,376,7,417
4633,377,7,365
4634,377,7,2560
4636,377,7,287
4639,377,7,186
4643,377,7,3183
4648,377,7,271
4654,377,7,38
4661,378,4,3382
4662,378,4,3077
4664,378,4,3396
4667,378,4,243
4671,379,5,2546
4672,379,5,1
4674,379,5,10
4677,379,5,189
4681,379,5,2289
4686,380,7,200
4687,380,7,94
4689,380,7,470
4692,380,7,31
4696,380,7,46
4701,380,7,348
4707,380,7,346
4714,381,7,140
4715,381,7,2447
4717,381,7,84
4720,381,7,2275
4724,381,7,104
4729,381,7,2140
4735,381,7,2825
4742,382,7,2964
4743,382,7,2040
4745,382,7,437
4748,382,7,391
4752,382,7,114
4757,382,7,168
4763,382,7,9
4770,383,5,2
4771,383,5,124
4773,383,5,98
4776,383,5,115
4780,383,5,2440
4785,384,7,3056
4786,384,7,312
4788,384,7,420
4791,384,7,3476
4795,384,7,181
4800,384,7,2535
4806,384,7,2808
4813,385,4,153
4814,385,4,2758
4816,385,4,485
4819,385,4,2485
4823,386,4,287
4824,386,4,75
4826,386,4,146
4829,386,4,2441
4833,387,4,3401
4834,387,4,201
4836,387,4,234
4839,387,4,353
4843,388,7,485
4844,388,7,139
4846,388,7,3375
4849,388,7,86
4853,388,7,334
4858,388,7,95
4864,388,7,2952
4871,389,6,275
4872,389,6,376
4874,389,6,2581
4877,389,6,304
4881,389,6,377
4886,389,6,51
4892,390,6,82
4893,390,6,360
4895,390,6,2849
4898,390,6,2868
4902,390,6,2128
4907,390,6,28
4913,391,4,224
4914,391,4,252
4916,391,4,207
4919,391,4,188
4923,392,6,211
4924,392,6,2506
4926,392,6,466
4929,392,6,469
4933,392,6,2460
4938,392,6,3280
4944,393,7,43
4945,393,7,125
4947,393,7,399
4950,393,7,3388
4954,393,7,2185
4959,393,7,133
4965,393,7,391
4972,394,7,108
4973,394,7,3209
4975,394,7,330
4978,394,7,354
4982,394,7,465
4987,394,7,2514
4993,394,7,490
5000,395,7,3103
5001,395,7,3029
5003,395,7,2337
5006,395,7,219
5010,395,7,480
5015,395,7,24
5021,395,7,3083
