,ID-Cliente,Nro Llamadas,ID-Llegada
1093,192,6,338
1099,193,7,2103
1100,193,7,370
1102,193,7,2183
1105,193,7,3222
1109,193,7,397
1114,193,7,3268
1120,193,7,209
1127,194,6,133
1128,194,6,298
1130,194,6,3057
1133,194,6,51
1137,194,6,3138
1142,194,6,2840
1148,195,4,301
1149,195,4,151
1151,195,4,3
1154,195,4,2345
1158,196,7,10
1159,196,7,190
1161,196,7,2042
1164,196,7,477
1168,196,7,2833
1173,196,7,97
1179,196,7,96
1186,197,6,264
1187,197,6,2547
1189,197,6,2340
1192,197,6,328
1196,197,6,436
1201,197,6,203
1207,198,6,353
1208,198,6,2012
1210,198,6,473
1213,198,6,2705
1217,198,6,388
1222,198,6,229
1228,199,6,2539
1229,199,6,2537
1231,199,6,446
1234,199,6,331
1238,199,6,405
1243,199,6,408
1249,200,6,188
1250,200,6,335
1252,200,6,466
1255,200,6,3216
1259,200,6,2606
1264,200,6,452
1270,201,6,338
1271,201,6,314
1273,201,6,429
1276,201,6,43
1280,201,6,3373
1285,201,6,3492
1291,202,5,418
1292,202,5,35
1294,202,5,2784
1297,202,5,367
1301,202,5,185
1306,203,5,3323
1307,203,5,463
1309,203,5,330
1312,203,5,359
1316,203,5,480
1321,204,6,302
1322,204,6,3449
1324,204,6,129
1327,204,6,455
1331,204,6,2403
1336,204,6,189
1342,205,4,2834
1343,205,4,453
1345,205,4,28
1348,205,4,109
1352,206,4,415
1353,206,4,98
1355,206,4,2501
1358,206,4,298
1362,207,6,300
1363,207,6,56
1365,207,6,446
1368,207,6,347
1372,207,6,419
1377,207,6,350
1383,208,6,379
1384,208,6,127
1386,208,6,266
1389,208,6,443
1393,208,6,63
1398,208,6,275
1404,209,7,174
1405,209,7,286
1407,209,7,2510
1410,209,7,147
1414,209,7,416
1419,209,7,454
1425,209,7,249
1432,210,6,226
1433,210,6,203
1435,210,6,212
1438,210,6,2578
1442,210,6,468
1447,210,6,2838
1453,211,7,394
1454,211,7,2355
1456,211,7,495
1459,211,7,125
1463,211,7,417
1468,211,7,2918
1474,211,7,493
1481,212,5,165
1482,212,5,52
1484,212,5,469
1487,212,5,299
1491,212,5,17
1496,213,5,32
1497,213,5,394
1499,213,5,241
1502,213,5,112
1506,213,5,235
1511,214,6,393
1512,214,6,45
1514,214,6,188
1517,214,6,426
1521,214,6,3437
1526,214,6,136
1532,215,5,282
1533,215,5,302
1535,215,5,378
1538,215,5,2734
1542,215,5,420
1547,216,7,248
1548,216,7,198
1550,216,7,2533
1553,216,7,125
1557,216,7,484
1562,216,7,3350
1568,216,7,271
1575,217,4,447
1576,217,4,2579
1578,217,4,497
1581,217,4,3456
1585,218,5,38
1586,218,5,281
1588,218,5,2498
1591,218,5,319
1595,218,5,2997
1600,219,5,2489
1601,219,5,184
1603,219,5,2253
1606,219,5,3464
1610,219,5,479
1615,220,6,2432
1616,220,6,2109
1618,220,6,344
1621,220,6,315
1625,220,6,380
1630,220,6,95
1636,221,6,119
1637,221,6,465
1639,221,6,292
1642,221,6,401
1646,221,6,436
1651,221,6,393
1657,222,6,371
1658,222,6,358
1660,222,6,164
1663,222,6,374
1667,222,6,259
1672,222,6,299
1678,223,5,107
1679,223,5,454
1681,223,5,435
1684,223,5,3183
1688,223,5,174
1693,224,7,3047
1694,224,7,269
1696,224,7,349
1699,224,7,263
1703,224,7,466
1708,224,7,2091
1714,224,7,494
1721,225,7,198
1722,225,7,379
1724,225,7,2116
1727,225,7,304
1731,225,7,3084
1736,225,7,299
1742,225,7,2937
1749,226,5,24
1750,226,5,42
1752,226,5,318
1755,226,5,278
1759,226,5,181
1764,227,4,303
1765,227,4,420
1767,227,4,383
1770,227,4,3328
1774,228,7,315
1775,228,7,2840
1777,228,7,479
1780,228,7,224
1784,228,7,72
1789,228,7,374
1795,228,7,40
1802,229,7,3496
1803,229,7,193
1805,229,7,2619
1808,229,7,2021
1812,229,7,310
1817,229,7,46
1823,229,7,6
1830,230,7,3035
1831,230,7,2925
1833,230,7,190
1836,230,7,121
1840,230,7,181
1845,230,7,398
1851,230,7,253
1858,231,6,2409
1859,231,6,59
1861,231,6,315
1864,231,6,3005
1868,231,6,239
1873,231,6,188
1879,232,6,141
1880,232,6,2728
1882,232,6,329
1885,232,6,66
1889,232,6,197
1894,232,6,136
1900,233,7,342
1901,233,7,121
1903,233,7,383
1906,233,7,9
1910,233,7,127
1915,233,7,404
1921,233,7,114
1928,234,5,445
1929,234,5,193
1931,234,5,62
1934,234,5,105
1938,234,5,407
1943,235,7,198
1944,235,7,447
1946,235,7,89
1949,235,7,95
1953,235,7,268
1958,235,7,3422
1964,235,7,212
1971,236,4,463
1972,236,4,3176
1974,236,4,2362
1977,236,4,374
1981,237,6,327
1982,237,6,306
1984,237,6,3476
1987,237,6,483
1991,237,6,311
1996,237,6,99
2002,238,5,493
2003,238,5,69
2005,238,5,369
2008,238,5,87
2012,238,5,2336
2017,239,5,234
2018,239,5,176
2020,239,5,220
2023,239,5,1
2027,239,5,2928
2032,240,6,364
2033,240,6,293
2035,240,6,219
2038,240,6,281
2042,240,6,261
2047,240,6,109
2053,241,7,45
2054,241,7,483
2056,241,7,87
2059,241,7,145
2063,241,7,306
2068,241,7,461
2074,241,7,299
2081,242,6,404
2082,242,6,324
2084,242,6,214
2087,242,6,284
2091,242,6,2339
2096,242,6,2904
2102,243,5,472
2103,243,5,2847
2105,243,5,3225
2108,243,5,427
2112,243,5,187
2117,244,4,94
2118,244,4,278
2120,244,4,147
2123,244,4,3094
2127,245,5,362
2128,245,5,196
2130,245,5,397
2133,245,5,86
2137,245,5,317
2142,246,4,87
2143,246,4,2949
2145,246,4,465
2148,246,4,461
2152,247,6,247
2153,247,6,470
2155,247,6,2382
2158,247,6,367
2162,247,6,495
2167,247,6,43
2173,248,7,2930
2174,248,7,475
2176,248,7,7
2179,248,7,97
2183,248,7,165
2188,248,7,267
2194,248,7,55
2201,249,5,310
2202,249,5,347
2204,249,5,347
2207,249,5,356
2211,249,5,2764
2216,250,6,3344
2217,250,6,284
2219,250,6,184
2222,250,6,153
2226,250,6,285
2231,250,6,2413
2237,251,5,353
2238,251,5,86
2240,251,5,3181
2243,251,5,445
2247,251,5,117
2252,252,5,98
2253,252,5,332
2255,252,5,20
2258,252,5,2545
2262,252,5,2275
2267,253,5,248
2268,253,5,243
2270,253,5,407
2273,253,5,173
2277,253,5,429
2282,254,4,416
2283,254,4,10
2285,254,4,2934
2288,254,4,96
2292,255,6,104
2293,255,6,2120
2295,255,6,213
2298,255,6,359
2302,255,6,3385
2307,255,6,2411
2313,256,7,112
2314,256,7,79
2316,256,7,2890
2319,256,7,2671
2323,256,7,186
2328,256,7,237
2334,256,7,380
2341,257,7,25
2342,257,7,446
2344,257,7,240
2347,257,7,187
2351,257,7,359
2356,257,7,19
2362,257,7,3160
2369,258,7,42
2370,258,7,2775
2372,258,7,154
2375,258,7,2022
2379,258,7,61
2384,258,7,81
2390,258,7,203
2397,259,4,113
2398,259,4,380
2400,259,4,2268
2403,259,4,3405
2407,260,6,129
2408,260,6,51
2410,260,6,130
2413,260,6,2636
2417,260,6,3459
2422,260,6,21
2428,261,7,279
2429,261,7,66
2431,261,7,356
2434,261,7,3164
2438,261,7,379
2443,261,7,129
2449,261,7,109
2456,262,6,315
2457,262,6,2753
2459,262,6,2029
2462,262,6,2511
2466,262,6,25
2471,262,6,429
2477,263,4,104
2478,263,4,306
2480,263,4,167
2483,263,4,2153
2487,264,6,2211
2488,264,6,176
2490,264,6,3380
2493,264,6,250
2497,264,6,63
2502,264,6,192
2508,265,5,422
2509,265,5,346
2511,265,5,3472
2514,265,5,87
2518,265,5,417
2523,266,7,245
2524,266,7,484
2526,266,7,228
2529,266,7,210
2533,266,7,318
2538,266,7,287
2544,266,7,181
2551,267,5,308
2552,267,5,434
2554,267,5,192
2557,267,5,2075
2561,267,5,71
2566,268,4,374
2567,268,4,417
2569,268,4,451
2572,268,4,142
2576,269,6,53
2577,269,6,2533
2579,269,6,367
2582,269,6,375
2586,269,6,398
2591,269,6,151
2597,270,6,350
2598,270,6,431
2600,270,6,241
2603,270,6,123
2607,270,6,3282
2612,270,6,3427
2618,271,4,322
2619,271,4,416
2621,271,4,446
2624,271,4,2842
2628,272,7,52
2629,272,7,222
2631,272,7,291
2634,272,7,235
2638,272,7,375
2643,272,7,263
2649,272,7,282
2656,273,7,186
2657,273,7,472
2659,273,7,3365
2662,273,7,33
2666,273,7,199
2671,273,7,447
2677,273,7,424
2684,274,6,233
2685,274,6,3062
2687,274,6,439
2690,274,6,58
2694,274,6,119
2699,274,6,273
2705,275,4,247
2706,275,4,365
2708,275,4,39
2711,275,4,2214
2715,276,4,3463
2716,276,4,3144
2718,276,4,497
2721,276,4,2807
2725,277,4,303
2726,277,4,341
2728,277,4,3485
2731,277,4,97
2735,278,4,228
2736,278,4,446
2738,278,4,471
2741,278,4,3439
2745,279,4,369
2746,279,4,2856
2748,279,4,470
2751,279,4,2893
2755,280,5,42
2756,280,5,359
2758,280,5,2348
2761,280,5,244
2765,280,5,438
2770,281,5,23
2771,281,5,35
2773,281,5,452
2776,281,5,62
2780,281,5,2497
2785,282,4,2369
2786,282,4,323
2788,282,4,65
2791,282,4,159
2795,283,5,144
2796,283,5,2630
2798,283,5,395
2801,283,5,96
2805,283,5,3066
2810,284,7,2217
2811,284,7,381
2813,284,7,381
2816,284,7,316
2820,284,7,287
2825,284,7,201
2831,284,7,2224
2838,285,6,3434
2839,285,6,2436
2841,285,6,2189
2844,285,6,454
2848,285,6,66
2853,285,6,2682
2859,286,5,101
2860,286,5,382
2862,286,5,439
2865,286,5,269
2869,286,5,218
2874,287,6,246
2875,287,6,373
2877,287,6,35
2880,287,6,140
2884,287,6,319
2889,287,6,197
2895,288,6,3286
2896,288,6,273
2898,288,6,280
2901,288,6,406
2905,288,6,189
2910,288,6,2747
2916,289,4,410
2917,289,4,232
2919,289,4,2565
2922,289,4,402
2926,290,5,302
2927,290,5,2321
2929,290,5,228
2932,290,5,42
2936,290,5,2028
2941,291,7,225
2942,291,7,3004
2944,291,7,2086
2947,291,7,3371
2951,291,7,343
2956,291,7,218
2962,291,7,326
2969,292,7,232
2970,292,7,247
2972,292,7,2124
2975,292,7,441
2979,292,7,3141
2984,292,7,3091
2990,292,7,30
2997,293,7,133
2998,293,7,57
3000,293,7,319
3003,293,7,3057
3007,293,7,74
3012,293,7,497
3018,293,7,86
3025,294,7,338
3026,294,7,299
3028,294,7,390
3031,294,7,162
3035,294,7,302
3040,294,7,2722
3046,294,7,115
3053,295,7,2041
3054,295,7,259
3056,295,7,458
3059,295,7,106
3063,295,7,101
3068,295,7,110
3074,295,7,41
3081,296,5,2834
3082,296,5,359
3084,296,5,285
3087,296,5,9
3091,296,5,2487
3096,297,7,2238
3097,297,7,2070
3099,297,7,69
3102,297,7,3312
3106,297,7,2215
3111,297,7,5
3117,297,7,486
3124,298,7,170
3125,298,7,2103
3127,298,7,238
3130,298,7,381
3134,298,7,102
3139,298,7,213
3145,298,7,339
3152,299,6,439
3153,299,6,19
3155,299,6,384
3158,299,6,311
3162,299,6,288
3167,299,6,67
3173,300,6,472
3174,300,6,32
3176,300,6,13
3179,300,6,55
3183,300,6,2263
3188,300,6,287
3194,301,5,190
3195,301,5,2612
3197,301,5,471
3200,301,5,326
3204,301,5,3123
3209,302,7,209
3210,302,7,3394
3212,302,7,304
3215,302,7,202
3219,302,7,398
3224,302,7,151
3230,302,7,348
3237,303,6,285
3238,303,6,371
3240,303,6,47
3243,303,6,179
3247,303,6,53
3252,303,6,367
3258,304,5,2995
3259,304,5,321
3261,304,5,68
3264,304,5,303
3268,304,5,55
3273,305,7,311
3274,305,7,150
3276,305,7,84
3279,305,7,3183
3283,305,7,121
3288,305,7,121
3294,305,7,2586
3301,306,4,397
3302,306,4,140
3304,306,4,490
3307,306,4,468
3311,307,6,459
3312,307,6,216
3314,307,6,30
3317,307,6,214
3321,307,6,3018
3326,307,6,387
3332,308,5,201
3333,308,5,63
3335,308,5,159
3338,308,5,174
3342,308,5,201
3347,309,4,202
3348,309,4,228
3350,309,4,472
3353,309,4,87
3357,310,4,2647
3358,310,4,289
3360,310,4,2628
3363,310,4,328
3367,311,6,3455
3368,311,6,219
3370,311,6,93
3373,311,6,2339
3377,311,6,26
3382,311,6,365
3388,312,7,166
3389,312,7,237
3391,312,7,313
3394,312,7,486
3398,312,7,83
3403,312,7,2466
3409,312,7,258
3416,313,5,432
3417,313,5,11
3419,313,5,376
3422,313,5,412
3426,313,5,269
3431,314,4,162
3432,314,4,302
3434,314,4,2144
3437,314,4,2733
3441,315,7,467
3442,315,7,109
3444,315,7,317
3447,315,7,315
3451,315,7,102
3456,315,7,239
3462,315,7,2226
3469,316,4,159
3470,316,4,443
3472,316,4,2942
3475,316,4,276
3479,317,5,392
3480,317,5,356
3482,317,5,387
3485,317,5,200
3489,317,5,493
3494,318,7,2404
3495,318,7,162
3497,318,7,436
3500,318,7,254
3504,318,7,13
3509,318,7,106
3515,318,7,297
3522,319,5,229
3523,319,5,293
3525,319,5,40
3528,319,5,2582
3532,319,5,2898
3537,320,5,258
3538,320,5,2735
3540,320,5,448
3543,320,5,404
3547,320,5,467
3552,321,4,310
3553,321,4,378
3555,321,4,451
3558,321,4,2490
3562,322,5,24
3563,322,5,325
3565,322,5,297
3568,322,5,3328
3572,322,5,309
3577,323,4,2867
3578,323,4,434
3580,323,4,215
3583,323,4,2642
3587,324,4,215
3588,324,4,490
3590,324,4,2482
3593,324,4,298
3597,325,5,40
3598,325,5,136
3600,325,5,255
3603,325,5,396
3607,325,5,79
3612,326,4,322
3613,326,4,402
3615,326,4,272
3618,326,4,404
3622,327,5,326
3623,327,5,297
3625,327,5,268
3628,327,5,92
3632,327,5,359
3637,328,6,435
3638,328,6,136
3640,328,6,2350
3643,328,6,3157
3647,328,6,19
3652,328,6,3403
3658,329,7,2098
3659,329,7,348
3661,329,7,497
3664,329,7,52
3668,329,7,236
3673,329,7,455
3679,329,7,95
3686,330,4,90
3687,330,4,150
3689,330,4,2245
3692,330,4,2309
3696,331,7,45
3697,331,7,151
3699,331,7,245
3702,331,7,90
3706,331,7,387
3711,331,7,17
3717,331,7,144
3724,332,5,2130
3725,332,5,498
3727,332,5,298
3730,332,5,2739
3734,332,5,2666
3739,333,6,3027
3740,333,6,2722
3742,333,6,3488
3745,333,6,3168
3749,333,6,3367
3754,333,6,189
3760,334,5,3100
3761,334,5,50
3763,334,5,138
3766,334,5,182
3770,334,5,132
3775,335,4,300
3776,335,4,133
3778,335,4,320
3781,335,4,2899
3785,336,6,3039
3786,336,6,179
3788,336,6,236
3791,336,6,475
3795,336,6,2058
3800,336,6,214
3806,337,6,2170
3807,337,6,412
3809,337,6,2892
3812,337,6,194
3816,337,6,300
3821,337,6,109
3827,338,6,94
3828,338,6,50
3830,338,6,103
3833,338,6,454
3837,338,6,457
3842,338,6,112
3848,339,4,86
3849,339,4,159
3851,339,4,69
3854,339,4,233
3858,340,7,3404
3859,340,7,366
3861,340,7,278
3864,340,7,467
3868,340,7,2087
3873,340,7,2477
3879,340,7,341
3886,341,7,2474
3887,341,7,20
3889,341,7,2716
3892,341,7,367
3896,341,7,65
3901,341,7,2396
3907,341,7,237
3914,342,4,330
3915,342,4,90
3917,342,4,119
3920,342,4,148
3924,343,7,2384
3925,343,7,3262
3927,343,7,448
3930,343,7,143
3934,343,7,61
3939,343,7,154
3945,343,7,281
3952,344,7,3465
3953,344,7,234
3955,344,7,209
3958,344,7,445
3962,344,7,289
3967,344,7,193
3973,344,7,442
3980,345,6,54
3981,345,6,81
3983,345,6,219
3986,345,6,140
3990,345,6,2569
3995,345,6,48
4001,346,5,198
4002,346,5,3288
4004,346,5,270
4007,346,5,2623
4011,346,5,118
4016,347,6,2772
4017,347,6,3231
4019,347,6,407
4022,347,6,330
4026,347,6,349
4031,347,6,138
4037,348,6,116
4038,348,6,365
4040,348,6,361
4043,348,6,295
4047,348,6,234
4052,348,6,31
4058,349,4,3242
4059,349,4,423
4061,349,4,398
4064,349,4,174
4068,350,7,75
4069,350,7,239
4071,350,7,3084
4074,350,7,188
4078,350,7,273
4083,350,7,2912
4089,350,7,2293
4096,351,7,425
4097,351,7,84
4099,351,7,302
4102,351,7,2783
4106,351,7,2132
4111,351,7,307
4117,351,7,3178
4124,352,5,3463
4125,352,5,388
4127,352,5,39
4130,352,5,480
4134,352,5,2656
4139,353,6,411
4140,353,6,398
4142,353,6,49
4145,353,6,28
4149,353,6,274
4154,353,6,317
4160,354,7,271
4161,354,7,458
4163,354,7,271
4166,354,7,265
4170,354,7,3432
4175,354,7,74
4181,354,7,4
4188,355,7,381
4189,355,7,252
4191,355,7,485
4194,355,7,1
4198,355,7,119
4203,355,7,39
4209,355,7,79
4216,356,6,2623
4217,356,6,3207
4219,356,6,2250
4222,356,6,388
4226,356,6,125
4231,356,6,236
4237,357,5,2817
4238,357,5,245
4240,357,5,195
4243,357,5,436
4247,357,5,399
4252,358,4,142
4253,358,4,102
4255,358,4,335
4258,358,4,3414
4262,359,7,226
4263,359,7,291
4265,359,7,195
4268,359,7,98
4272,359,7,2758
4277,359,7,3225
4283,359,7,2641
4290,360,4,411
4291,360,4,3463
4293,360,4,246
4296,360,4,415
4300,361,4,290
4301,361,4,314
4303,361,4,263
4306,361,4,495
4310,362,6,408
4311,362,6,213
4313,362,6,296
4316,362,6,2629
4320,362,6,73
4325,362,6,203
4331,363,4,188
4332,363,4,90
4334,363,4,67
4337,363,4,134
4341,364,6,323
4342,364,6,3152
4344,364,6,284
4347,364,6,3202
4351,364,6,170
4356,364,6,194
4362,365,7,357
4363,365,7,2819
4365,365,7,395
4368,365,7,407
4372,365,7,303
4377,365,7,2280
4383,365,7,38
4390,366,5,3161
4391,366,5,334
4393,366,5,22
4396,366,5,485
4400,366,5,191
4405,367,7,357
4406,367,7,52
4408,367,7,465
4411,367,7,486
4415,367,7,355
4420,367,7,2192
4426,367,7,189
4433,368,7,189
4434,368,7,217
4436,368,7,424
4439,368,7,406
4443,368,7,254
4448,368,7,2516
4454,368,7,2585
4461,369,5,244
4462,369,5,3383
4464,369,5,2554
4467,369,5,132
4471,369,5,2027
4476,370,6,379
4477,370,6,199
4479,370,6,2004
4482,370,6,3073
4486,370,6,392
4491,370,6,235
4497,371,7,130
4498,371,7,186
4500,371,7,377
4503,371,7,420
4507,371,7,230
4512,371,7,145
4518,371,7,33
4525,372,6,131
4526,372,6,111
4528,372,6,76
4531,372,6,3
4535,372,6,271
4540,372,6,3249
4546,373,6,247
4547,373,6,2374
4549,373,6,98
4552,373,6,298
4556,373,6,55
4561,373,6,3226
4567,374,4,2961
4568,374,4,379
4570,374,4,90
4573,374,4,220
4577,375,7,3412
4578,375,7,168
4580,375,7,17
4583,375,7,2654
4587,375,7,25
4592,375,7,481
4598,375,7,196
4605,376,7,100
4606,376,7,234
4608,376,7,100
4611,376,7,157
4615,376,7,2345
4620,376,7,342
4626,376,7,132
4633,377,7,461
4634,377,7,467
4636,377,7,77
4639,377,7,2489
4643,377,7,3079
4648,377,7,12
4654,377,7,136
4661,378,4,248
4662,378,4,303
4664,378,4,246
4667,378,4,2316
4671,379,5,3105
4672,379,5,2850
4674,379,5,360
4677,379,5,497
4681,379,5,70
4686,380,7,3473
4687,380,7,280
4689,380,7,335
4692,380,7,167
4696,380,7,202
4701,380,7,2023
4707,380,7,2552
4714,381,7,173
4715,381,7,131
4717,381,7,288
4720,381,7,72
4724,381,7,198
4729,381,7,36
4735,381,7,49
4742,382,7,76
4743,382,7,205
4745,382,7,2117
4748,382,7,333
4752,382,7,2018
4757,382,7,3122
4763,382,7,56
4770,383,5,369
4771,383,5,242
4773,383,5,221
4776,383,5,2343
4780,383,5,464
4785,384,7,2128
4786,384,7,473
4788,384,7,74
4791,384,7,3331
4795,384,7,3402
4800,384,7,127
4806,384,7,497
4813,385,4,90
4814,385,4,476
4816,385,4,2291
4819,385,4,2827
4823,386,4,447
4824,386,4,3230
4826,386,4,3128
4829,386,4,133
4833,387,4,266
4834,387,4,494
4836,387,4,152
4839,387,4,275
4843,388,7,2375
4844,388,7,394
4846,388,7,264
4849,388,7,57
4853,388,7,466
4858,388,7,2448
4864,388,7,46
4871,389,6,368
4872,389,6,244
4874,389,6,388
4877,389,6,61
4881,389,6,147
4886,389,6,119
4892,390,6,174
4893,390,6,3360
4895,390,6,302
4898,390,6,36
4902,390,6,390
4907,390,6,2736
4913,391,4,376
4914,391,4,96
4916,391,4,292
4919,391,4,430
4923,392,6,2139
4924,392,6,450
4926,392,6,296
4929,392,6,96
4933,392,6,381
4938,392,6,47
4944,393,7,57
4945,393,7,469
4947,393,7,74
4950,393,7,251
4954,393,7,3457
4959,393,7,189
4965,393,7,219
4972,394,7,2178
4973,394,7,375
4975,394,7,327
4978,394,7,103
4982,394,7,99
4987,394,7,103
4993,394,7,2202
5000,395,7,2269
5001,395,7,441
5003,395,7,3253
5006,395,7,51
5010,395,7,328
5015,395,7,2155
5021,395,7,2149
5028,396,9,243
5029,396,9,317
5031,396,9,287
5034,396,9,2393
5038,396,9,364
5043,396,9,235
5049,396,9,338
5056,396,9,424
5064,396,9,319
