,ID-Cliente,Nro Llamadas,ID-Llegada
1626,214,6,350
1632,215,5,423
1633,215,5,2743
1635,215,5,141
1638,215,5,291
1642,215,5,82
1647,216,7,18
1648,216,7,134
1650,216,7,451
1653,216,7,144
1657,216,7,3079
1662,216,7,282
1668,216,7,355
1675,217,4,217
1676,217,4,487
1678,217,4,450
1681,217,4,103
1685,218,5,406
1686,218,5,56
1688,218,5,423
1691,218,5,423
1695,218,5,279
1700,219,5,414
1701,219,5,390
1703,219,5,2354
1706,219,5,370
1710,219,5,2171
1715,220,6,476
1716,220,6,35
1718,220,6,2278
1721,220,6,156
1725,220,6,31
1730,220,6,2576
1736,221,6,331
1737,221,6,197
1739,221,6,160
1742,221,6,3363
1746,221,6,386
1751,221,6,292
1757,222,6,2654
1758,222,6,413
1760,222,6,51
1763,222,6,443
1767,222,6,88
1772,222,6,66
1778,223,5,475
1779,223,5,2105
1781,223,5,283
1784,223,5,3181
1788,223,5,493
1793,224,7,217
1794,224,7,57
1796,224,7,69
1799,224,7,223
1803,224,7,198
1808,224,7,486
1814,224,7,2567
1821,225,7,84
1822,225,7,211
1824,225,7,264
1827,225,7,329
1831,225,7,76
1836,225,7,289
1842,225,7,109
1849,226,5,133
1850,226,5,17
1852,226,5,2933
1855,226,5,2454
1859,226,5,283
1864,227,4,3
1865,227,4,60
1867,227,4,80
1870,227,4,94
1874,228,7,59
1875,228,7,295
1877,228,7,338
1880,228,7,59
1884,228,7,298
1889,228,7,201
1895,228,7,2209
1902,229,7,393
1903,229,7,15
1905,229,7,114
1908,229,7,222
1912,229,7,488
1917,229,7,450
1923,229,7,23
1930,230,7,70
1931,230,7,49
1933,230,7,24
1936,230,7,108
1940,230,7,137
1945,230,7,433
1951,230,7,79
1958,231,6,3486
1959,231,6,490
1961,231,6,449
1964,231,6,152
1968,231,6,201
1973,231,6,2131
1979,232,6,300
1980,232,6,2995
1982,232,6,2905
1985,232,6,485
1989,232,6,330
1994,232,6,52
2000,233,7,310
2001,233,7,376
2003,233,7,3269
2006,233,7,223
2010,233,7,422
2015,233,7,372
2021,233,7,462
2028,234,5,2109
2029,234,5,2636
2031,234,5,14
2034,234,5,485
2038,234,5,5
2043,235,7,467
2044,235,7,259
2046,235,7,416
2049,235,7,401
2053,235,7,329
2058,235,7,425
2064,235,7,309
2071,236,4,295
2072,236,4,137
2074,236,4,2064
2077,236,4,446
2081,237,6,71
2082,237,6,133
2084,237,6,196
2087,237,6,106
2091,237,6,455
2096,237,6,202
2102,238,5,365
2103,238,5,460
2105,238,5,257
2108,238,5,340
2112,238,5,415
2117,239,5,434
2118,239,5,380
2120,239,5,94
2123,239,5,88
2127,239,5,2317
2132,240,6,3294
2133,240,6,427
2135,240,6,113
2138,240,6,2392
2142,240,6,140
2147,240,6,3280
2153,241,7,333
2154,241,7,53
2156,241,7,220
2159,241,7,164
2163,241,7,286
2168,241,7,402
2174,241,7,472
2181,242,6,2705
2182,242,6,252
2184,242,6,183
2187,242,6,109
2191,242,6,3353
2196,242,6,181
2202,243,5,3366
2203,243,5,3099
2205,243,5,243
2208,243,5,168
2212,243,5,350
2217,244,4,472
2218,244,4,243
2220,244,4,357
2223,244,4,33
2227,245,5,164
2228,245,5,3401
2230,245,5,355
2233,245,5,410
2237,245,5,2980
2242,246,4,353
2243,246,4,309
2245,246,4,79
2248,246,4,191
2252,247,6,2659
2253,247,6,291
2255,247,6,482
2258,247,6,2135
2262,247,6,378
2267,247,6,145
2273,248,7,341
2274,248,7,42
2276,248,7,443
2279,248,7,3412
2283,248,7,92
2288,248,7,475
2294,248,7,3418
2301,249,5,16
2302,249,5,3431
2304,249,5,77
2307,249,5,452
2311,249,5,2496
2316,250,6,2025
2317,250,6,3107
2319,250,6,2712
2322,250,6,332
2326,250,6,2259
2331,250,6,2192
2337,251,5,3193
2338,251,5,242
2340,251,5,368
2343,251,5,369
2347,251,5,22
2352,252,5,479
2353,252,5,2846
2355,252,5,2409
2358,252,5,93
2362,252,5,412
2367,253,5,32
2368,253,5,19
2370,253,5,20
2373,253,5,26
2377,253,5,74
2382,254,4,154
2383,254,4,182
2385,254,4,497
2388,254,4,479
2392,255,6,11
2393,255,6,151
2395,255,6,49
2398,255,6,108
2402,255,6,3
2407,255,6,494
2413,256,7,301
2414,256,7,2661
2416,256,7,366
2419,256,7,2584
2423,256,7,243
2428,256,7,408
2434,256,7,39
2441,257,7,2160
2442,257,7,2995
2444,257,7,120
2447,257,7,424
2451,257,7,250
2456,257,7,40
2462,257,7,468
2469,258,7,309
2470,258,7,471
2472,258,7,170
2475,258,7,385
2479,258,7,2277
2484,258,7,2110
2490,258,7,200
2497,259,4,3424
2498,259,4,449
2500,259,4,294
2503,259,4,399
2507,260,6,346
2508,260,6,118
2510,260,6,476
2513,260,6,325
2517,260,6,2203
2522,260,6,309
2528,261,7,455
2529,261,7,322
2531,261,7,478
2534,261,7,489
2538,261,7,120
2543,261,7,477
2549,261,7,185
2556,262,6,300
2557,262,6,357
2559,262,6,472
2562,262,6,387
2566,262,6,2390
2571,262,6,2685
2577,263,4,2787
2578,263,4,235
2580,263,4,497
2583,263,4,355
2587,264,6,102
2588,264,6,394
2590,264,6,74
2593,264,6,2871
2597,264,6,223
2602,264,6,3321
2608,265,5,469
2609,265,5,414
2611,265,5,2958
2614,265,5,239
2618,265,5,169
2623,266,7,2220
2624,266,7,288
2626,266,7,35
2629,266,7,42
2633,266,7,410
2638,266,7,107
2644,266,7,310
2651,267,5,2685
2652,267,5,162
2654,267,5,277
2657,267,5,482
2661,267,5,3495
2666,268,4,2083
2667,268,4,230
2669,268,4,98
2672,268,4,50
2676,269,6,459
2677,269,6,392
2679,269,6,263
2682,269,6,2428
2686,269,6,397
2691,269,6,12
2697,270,6,3464
2698,270,6,2472
2700,270,6,10
2703,270,6,38
2707,270,6,263
2712,270,6,2340
2718,271,4,2649
2719,271,4,261
2721,271,4,380
2724,271,4,439
2728,272,7,76
2729,272,7,219
2731,272,7,472
2734,272,7,229
2738,272,7,117
2743,272,7,61
2749,272,7,2998
2756,273,7,356
2757,273,7,2233
2759,273,7,3162
2762,273,7,436
2766,273,7,310
2771,273,7,322
2777,273,7,348
2784,274,6,3118
2785,274,6,2727
2787,274,6,322
2790,274,6,156
2794,274,6,380
2799,274,6,359
2805,275,4,104
2806,275,4,51
2808,275,4,231
2811,275,4,213
2815,276,4,3313
2816,276,4,3207
2818,276,4,258
2821,276,4,188
2825,277,4,2
2826,277,4,94
2828,277,4,124
2831,277,4,478
2835,278,4,237
2836,278,4,197
2838,278,4,430
2841,278,4,282
2845,279,4,119
2846,279,4,8
2848,279,4,2478
2851,279,4,398
2855,280,5,2560
2856,280,5,37
2858,280,5,492
2861,280,5,279
2865,280,5,2592
2870,281,5,2901
2871,281,5,397
2873,281,5,407
2876,281,5,303
2880,281,5,170
2885,282,4,217
2886,282,4,3117
2888,282,4,390
2891,282,4,40
2895,283,5,408
2896,283,5,47
2898,283,5,335
2901,283,5,373
2905,283,5,149
2910,284,7,227
2911,284,7,138
2913,284,7,333
2916,284,7,464
2920,284,7,2299
2925,284,7,398
2931,284,7,2221
2938,285,6,401
2939,285,6,2008
2941,285,6,100
2944,285,6,469
2948,285,6,3043
2953,285,6,172
2959,286,5,293
2960,286,5,3479
2962,286,5,331
2965,286,5,350
2969,286,5,462
2974,287,6,3092
2975,287,6,447
2977,287,6,450
2980,287,6,470
2984,287,6,2420
2989,287,6,273
2995,288,6,193
2996,288,6,253
2998,288,6,2865
3001,288,6,363
3005,288,6,2886
3010,288,6,334
3016,289,4,438
3017,289,4,414
3019,289,4,2835
3022,289,4,397
3026,290,5,455
3027,290,5,52
3029,290,5,3303
3032,290,5,380
3036,290,5,2451
3041,291,7,52
3042,291,7,305
3044,291,7,266
3047,291,7,185
3051,291,7,100
3056,291,7,356
3062,291,7,13
3069,292,7,69
3070,292,7,464
3072,292,7,69
3075,292,7,410
3079,292,7,328
3084,292,7,2663
3090,292,7,92
3097,293,7,27
3098,293,7,2709
3100,293,7,329
3103,293,7,199
3107,293,7,131
3112,293,7,33
3118,293,7,299
3125,294,7,2210
3126,294,7,307
3128,294,7,2800
3131,294,7,126
3135,294,7,404
3140,294,7,2361
3146,294,7,131
3153,295,7,2009
3154,295,7,409
3156,295,7,235
3159,295,7,348
3163,295,7,159
3168,295,7,341
3174,295,7,425
3181,296,5,2503
3182,296,5,471
3184,296,5,58
3187,296,5,2630
3191,296,5,137
3196,297,7,495
3197,297,7,378
3199,297,7,444
3202,297,7,158
3206,297,7,291
3211,297,7,2409
3217,297,7,19
3224,298,7,316
3225,298,7,228
3227,298,7,49
3230,298,7,283
3234,298,7,241
3239,298,7,269
3245,298,7,177
3252,299,6,478
3253,299,6,170
3255,299,6,119
3258,299,6,287
3262,299,6,138
3267,299,6,192
3273,300,6,213
3274,300,6,181
3276,300,6,348
3279,300,6,385
3283,300,6,266
3288,300,6,431
3294,301,5,350
3295,301,5,443
3297,301,5,386
3300,301,5,264
3304,301,5,282
3309,302,7,28
3310,302,7,135
3312,302,7,205
3315,302,7,123
3319,302,7,3396
3324,302,7,62
3330,302,7,110
3337,303,6,389
3338,303,6,385
3340,303,6,2915
3343,303,6,144
3347,303,6,480
3352,303,6,3359
3358,304,5,143
3359,304,5,349
3361,304,5,3318
3364,304,5,444
3368,304,5,82
3373,305,7,447
3374,305,7,226
3376,305,7,459
3379,305,7,234
3383,305,7,404
3388,305,7,4
3394,305,7,122
3401,306,4,165
3402,306,4,3475
3404,306,4,2213
3407,306,4,36
3411,307,6,3
3412,307,6,333
3414,307,6,413
3417,307,6,162
3421,307,6,3267
3426,307,6,408
3432,308,5,105
3433,308,5,3
3435,308,5,2508
3438,308,5,406
3442,308,5,189
3447,309,4,487
3448,309,4,2300
3450,309,4,2829
3453,309,4,257
3457,310,4,194
3458,310,4,405
3460,310,4,2032
3463,310,4,191
3467,311,6,2889
3468,311,6,66
3470,311,6,126
3473,311,6,354
3477,311,6,429
3482,311,6,25
3488,312,7,2721
3489,312,7,301
3491,312,7,442
3494,312,7,2062
3498,312,7,472
3503,312,7,169
3509,312,7,91
3516,313,5,261
3517,313,5,221
3519,313,5,122
3522,313,5,2375
3526,313,5,176
3531,314,4,2853
3532,314,4,327
3534,314,4,230
3537,314,4,346
3541,315,7,189
3542,315,7,164
3544,315,7,299
3547,315,7,428
3551,315,7,264
3556,315,7,118
3562,315,7,420
3569,316,4,2474
3570,316,4,161
3572,316,4,205
3575,316,4,366
3579,317,5,16
3580,317,5,65
3582,317,5,2713
3585,317,5,156
3589,317,5,2040
3594,318,7,214
3595,318,7,120
3597,318,7,445
3600,318,7,28
3604,318,7,287
3609,318,7,278
3615,318,7,168
3622,319,5,15
3623,319,5,352
3625,319,5,77
3628,319,5,93
3632,319,5,34
3637,320,5,166
3638,320,5,466
3640,320,5,435
3643,320,5,353
3647,320,5,2008
3652,321,4,137
3653,321,4,229
3655,321,4,166
3658,321,4,2352
3662,322,5,435
3663,322,5,2985
3665,322,5,7
3668,322,5,111
3672,322,5,297
3677,323,4,418
3678,323,4,195
3680,323,4,424
3683,323,4,381
3687,324,4,335
3688,324,4,2329
3690,324,4,192
3693,324,4,322
3697,325,5,379
3698,325,5,170
3700,325,5,462
3703,325,5,204
3707,325,5,60
3712,326,4,424
3713,326,4,234
3715,326,4,235
3718,326,4,2961
3722,327,5,3334
3723,327,5,34
3725,327,5,471
3728,327,5,2664
3732,327,5,335
3737,328,6,86
3738,328,6,315
3740,328,6,371
3743,328,6,466
3747,328,6,336
3752,328,6,463
3758,329,7,498
3759,329,7,438
3761,329,7,18
3764,329,7,232
3768,329,7,208
3773,329,7,499
3779,329,7,461
3786,330,4,2931
3787,330,4,120
3789,330,4,243
3792,330,4,386
3796,331,7,364
3797,331,7,329
3799,331,7,72
3802,331,7,186
3806,331,7,3142
3811,331,7,397
3817,331,7,142
3824,332,5,3374
3825,332,5,401
3827,332,5,437
3830,332,5,110
3834,332,5,445
3839,333,6,132
3840,333,6,214
3842,333,6,483
3845,333,6,220
3849,333,6,2907
3854,333,6,283
3860,334,5,12
3861,334,5,37
3863,334,5,93
3866,334,5,413
3870,334,5,127
3875,335,4,2241
3876,335,4,457
3878,335,4,2993
3881,335,4,170
3885,336,6,35
3886,336,6,382
3888,336,6,209
3891,336,6,272
3895,336,6,399
3900,336,6,6
3906,337,6,478
3907,337,6,2468
3909,337,6,267
3912,337,6,81
3916,337,6,107
3921,337,6,469
3927,338,6,47
3928,338,6,252
3930,338,6,262
3933,338,6,25
3937,338,6,445
3942,338,6,400
3948,339,4,51
3949,339,4,216
3951,339,4,409
3954,339,4,310
3958,340,7,79
3959,340,7,296
3961,340,7,97
3964,340,7,161
3968,340,7,264
3973,340,7,130
3979,340,7,98
3986,341,7,326
3987,341,7,398
3989,341,7,2013
3992,341,7,296
3996,341,7,347
4001,341,7,3301
4007,341,7,152
4014,342,4,21
4015,342,4,461
4017,342,4,20
4020,342,4,2739
4024,343,7,438
4025,343,7,3352
4027,343,7,33
4030,343,7,3239
4034,343,7,2904
4039,343,7,125
4045,343,7,391
4052,344,7,380
4053,344,7,174
4055,344,7,3183
4058,344,7,120
4062,344,7,116
4067,344,7,207
4073,344,7,401
4080,345,6,422
4081,345,6,374
4083,345,6,59
4086,345,6,141
4090,345,6,472
4095,345,6,286
4101,346,5,168
4102,346,5,342
4104,346,5,184
4107,346,5,116
4111,346,5,320
4116,347,6,356
4117,347,6,3332
4119,347,6,2100
4122,347,6,2746
4126,347,6,102
4131,347,6,249
4137,348,6,455
4138,348,6,2274
4140,348,6,211
4143,348,6,124
4147,348,6,34
4152,348,6,248
4158,349,4,369
4159,349,4,49
4161,349,4,233
4164,349,4,68
4168,350,7,93
4169,350,7,145
4171,350,7,3310
4174,350,7,394
4178,350,7,2223
4183,350,7,369
4189,350,7,16
4196,351,7,3091
4197,351,7,454
4199,351,7,266
4202,351,7,298
4206,351,7,287
4211,351,7,439
4217,351,7,312
4224,352,5,207
4225,352,5,104
4227,352,5,3125
4230,352,5,244
4234,352,5,254
4239,353,6,320
4240,353,6,302
4242,353,6,331
4245,353,6,443
4249,353,6,403
4254,353,6,62
4260,354,7,374
4261,354,7,56
4263,354,7,327
4266,354,7,221
4270,354,7,484
4275,354,7,2954
4281,354,7,456
4288,355,7,415
4289,355,7,471
4291,355,7,282
4294,355,7,330
4298,355,7,103
4303,355,7,422
4309,355,7,194
4316,356,6,196
4317,356,6,483
4319,356,6,346
4322,356,6,194
4326,356,6,393
4331,356,6,111
4337,357,5,457
4338,357,5,2525
4340,357,5,441
4343,357,5,83
4347,357,5,273
4352,358,4,318
4353,358,4,126
4355,358,4,81
4358,358,4,402
4362,359,7,41
4363,359,7,88
4365,359,7,15
4368,359,7,216
4372,359,7,11
4377,359,7,452
4383,359,7,2008
4390,360,4,267
4391,360,4,85
4393,360,4,3474
4396,360,4,237
4400,361,4,2892
4401,361,4,2076
4403,361,4,175
4406,361,4,27
4410,362,6,116
4411,362,6,327
4413,362,6,395
4416,362,6,395
4420,362,6,16
4425,362,6,226
4431,363,4,64
4432,363,4,290
4434,363,4,363
4437,363,4,136
4441,364,6,150
4442,364,6,20
4444,364,6,379
4447,364,6,13
4451,364,6,321
4456,364,6,28
4462,365,7,252
4463,365,7,300
4465,365,7,423
4468,365,7,28
4472,365,7,480
4477,365,7,267
4483,365,7,316
4490,366,5,3028
4491,366,5,7
4493,366,5,487
4496,366,5,212
4500,366,5,299
4505,367,7,484
4506,367,7,240
4508,367,7,478
4511,367,7,3219
4515,367,7,194
4520,367,7,498
4526,367,7,309
4533,368,7,130
4534,368,7,488
4536,368,7,149
4539,368,7,191
4543,368,7,2251
4548,368,7,379
4554,368,7,214
4561,369,5,429
4562,369,5,194
4564,369,5,91
4567,369,5,427
4571,369,5,4
4576,370,6,125
4577,370,6,293
4579,370,6,9
4582,370,6,203
4586,370,6,427
4591,370,6,37
4597,371,7,3296
4598,371,7,396
4600,371,7,2763
4603,371,7,37
4607,371,7,268
4612,371,7,120
4618,371,7,354
4625,372,6,2838
4626,372,6,267
4628,372,6,304
4631,372,6,390
4635,372,6,2054
4640,372,6,2175
4646,373,6,206
4647,373,6,378
4649,373,6,410
4652,373,6,241
4656,373,6,295
4661,373,6,256
4667,374,4,3389
4668,374,4,2720
4670,374,4,66
4673,374,4,2850
4677,375,7,474
4678,375,7,178
4680,375,7,395
4683,375,7,496
4687,375,7,3395
4692,375,7,427
4698,375,7,2294
4705,376,7,144
4706,376,7,3183
4708,376,7,2957
4711,376,7,31
4715,376,7,5
4720,376,7,2081
4726,376,7,26
4733,377,7,74
4734,377,7,396
4736,377,7,98
4739,377,7,90
4743,377,7,3306
4748,377,7,11
4754,377,7,206
4761,378,4,178
4762,378,4,389
4764,378,4,378
4767,378,4,188
4771,379,5,268
4772,379,5,188
4774,379,5,388
4777,379,5,17
4781,379,5,144
4786,380,7,2198
4787,380,7,280
4789,380,7,229
4792,380,7,325
4796,380,7,256
4801,380,7,445
4807,380,7,387
4814,381,7,158
4815,381,7,152
4817,381,7,3046
4820,381,7,304
4824,381,7,330
4829,381,7,471
4835,381,7,123
4842,382,7,82
4843,382,7,50
4845,382,7,463
4848,382,7,230
4852,382,7,468
4857,382,7,2915
4863,382,7,232
4870,383,5,85
4871,383,5,187
4873,383,5,164
4876,383,5,38
4880,383,5,138
4885,384,7,2388
4886,384,7,2328
4888,384,7,219
4891,384,7,2572
4895,384,7,313
4900,384,7,3418
4906,384,7,2110
4913,385,4,189
4914,385,4,153
4916,385,4,68
4919,385,4,36
4923,386,4,485
4924,386,4,341
4926,386,4,225
4929,386,4,473
4933,387,4,1
4934,387,4,35
4936,387,4,391
4939,387,4,3292
4943,388,7,22
4944,388,7,207
4946,388,7,3358
4949,388,7,3275
4953,388,7,170
4958,388,7,214
4964,388,7,327
4971,389,6,199
4972,389,6,278
4974,389,6,300
4977,389,6,38
4981,389,6,75
4986,389,6,300
