,ID-Cliente,Nro Llamadas,ID-Llegada
598,174,4,2927
601,174,4,225
605,175,6,2998
606,175,6,2257
608,175,6,332
611,175,6,123
615,175,6,3315
620,175,6,57
626,176,7,2149
627,176,7,345
629,176,7,30
632,176,7,2430
636,176,7,478
641,176,7,496
647,176,7,29
654,177,4,108
655,177,4,2164
657,177,4,3277
660,177,4,19
664,178,5,264
665,178,5,2190
667,178,5,149
670,178,5,189
674,178,5,35
679,179,4,166
680,179,4,3181
682,179,4,328
685,179,4,2658
689,180,7,2459
690,180,7,341
692,180,7,373
695,180,7,238
699,180,7,3238
704,180,7,94
710,180,7,377
717,181,7,335
718,181,7,3420
720,181,7,263
723,181,7,277
727,181,7,73
732,181,7,2074
738,181,7,480
745,182,7,2221
746,182,7,116
748,182,7,342
751,182,7,343
755,182,7,223
760,182,7,311
766,182,7,334
773,183,4,194
774,183,4,3245
776,183,4,174
779,183,4,371
783,184,5,2626
784,184,5,2356
786,184,5,327
789,184,5,2698
793,184,5,21
798,185,7,383
799,185,7,375
801,185,7,2996
804,185,7,482
808,185,7,290
813,185,7,46
819,185,7,312
826,186,7,3002
827,186,7,287
829,186,7,364
832,186,7,3033
836,186,7,263
841,186,7,488
847,186,7,241
854,187,5,242
855,187,5,149
857,187,5,449
860,187,5,412
864,187,5,451
869,188,6,297
870,188,6,178
872,188,6,2550
875,188,6,472
879,188,6,157
884,188,6,384
890,189,6,3250
891,189,6,202
893,189,6,2047
896,189,6,313
900,189,6,473
905,189,6,2065
911,190,4,3041
912,190,4,291
914,190,4,30
917,190,4,2725
921,191,6,2523
922,191,6,3293
924,191,6,199
927,191,6,300
931,191,6,2823
936,191,6,207
942,192,6,288
943,192,6,2107
945,192,6,396
948,192,6,133
952,192,6,270
957,192,6,27
963,193,7,127
964,193,7,3390
966,193,7,105
969,193,7,480
973,193,7,374
978,193,7,36
984,193,7,2556
991,194,6,143
992,194,6,147
994,194,6,352
997,194,6,343
1001,194,6,377
1006,194,6,2245
1012,195,4,3019
1013,195,4,2034
1015,195,4,318
1018,195,4,374
1022,196,7,2238
1023,196,7,96
1025,196,7,350
1028,196,7,432
1032,196,7,334
1037,196,7,321
1043,196,7,3372
1050,197,6,395
1051,197,6,346
1053,197,6,2142
1056,197,6,2446
1060,197,6,499
1065,197,6,61
1071,198,6,154
1072,198,6,291
1074,198,6,3435
1077,198,6,385
1081,198,6,3265
1086,198,6,2663
1092,199,6,308
1093,199,6,3128
1095,199,6,3233
1098,199,6,128
1102,199,6,424
1107,199,6,392
1113,200,6,123
1114,200,6,291
1116,200,6,271
1119,200,6,2408
1123,200,6,382
1128,200,6,21
1134,201,6,3244
1135,201,6,449
1137,201,6,3119
1140,201,6,257
1144,201,6,2762
1149,201,6,114
1155,202,5,3315
1156,202,5,3354
1158,202,5,214
1161,202,5,136
1165,202,5,96
1170,203,5,2459
1171,203,5,307
1173,203,5,170
1176,203,5,2459
1180,203,5,213
1185,204,6,454
1186,204,6,318
1188,204,6,278
1191,204,6,2359
1195,204,6,2286
1200,204,6,457
1206,205,4,257
1207,205,4,2664
1209,205,4,2673
1212,205,4,154
1216,206,4,3314
1217,206,4,483
1219,206,4,393
1222,206,4,44
1226,207,6,3433
1227,207,6,392
1229,207,6,356
1232,207,6,308
1236,207,6,2721
1241,207,6,323
1247,208,6,59
1248,208,6,2322
1250,208,6,413
1253,208,6,2844
1257,208,6,260
1262,208,6,2038
1268,209,7,20
1269,209,7,3476
1271,209,7,491
1274,209,7,245
1278,209,7,3453
1283,209,7,215
1289,209,7,299
1296,210,6,459
1297,210,6,3356
1299,210,6,2711
1302,210,6,141
1306,210,6,6
1311,210,6,309
1317,211,7,74
1318,211,7,3057
1320,211,7,83
1323,211,7,121
1327,211,7,2562
1332,211,7,242
1338,211,7,371
1345,212,5,2285
1346,212,5,2278
1348,212,5,90
1351,212,5,3248
1355,212,5,3398
1360,213,5,396
1361,213,5,2899
1363,213,5,158
1366,213,5,422
1370,213,5,2686
1375,214,6,143
1376,214,6,154
1378,214,6,244
1381,214,6,2920
1385,214,6,247
1390,214,6,130
1396,215,5,278
1397,215,5,33
1399,215,5,303
1402,215,5,33
1406,215,5,2738
1411,216,7,2631
1412,216,7,437
1414,216,7,426
1417,216,7,491
1421,216,7,462
1426,216,7,125
1432,216,7,2855
1439,217,4,3074
1440,217,4,467
1442,217,4,464
1445,217,4,3
1449,218,5,309
1450,218,5,368
1452,218,5,68
1455,218,5,393
1459,218,5,149
1464,219,5,2238
1465,219,5,2104
1467,219,5,394
1470,219,5,383
1474,219,5,2502
1479,220,6,475
1480,220,6,3474
1482,220,6,156
1485,220,6,72
1489,220,6,323
1494,220,6,216
1500,221,6,3211
1501,221,6,406
1503,221,6,196
1506,221,6,417
1510,221,6,2060
1515,221,6,242
1521,222,6,3137
1522,222,6,3076
1524,222,6,155
1527,222,6,224
1531,222,6,63
1536,222,6,473
1542,223,5,445
1543,223,5,147
1545,223,5,436
1548,223,5,84
1552,223,5,427
1557,224,7,144
1558,224,7,298
1560,224,7,255
1563,224,7,2582
1567,224,7,37
1572,224,7,159
1578,224,7,11
1585,225,7,2401
1586,225,7,88
1588,225,7,168
1591,225,7,130
1595,225,7,2880
1600,225,7,144
1606,225,7,308
1613,226,5,196
1614,226,5,268
1616,226,5,2825
1619,226,5,133
1623,226,5,69
1628,227,4,127
1629,227,4,453
1631,227,4,218
1634,227,4,365
1638,228,7,147
1639,228,7,246
1641,228,7,236
1644,228,7,481
1648,228,7,3126
1653,228,7,3345
1659,228,7,343
1666,229,7,22
1667,229,7,332
1669,229,7,142
1672,229,7,307
1676,229,7,98
1681,229,7,424
1687,229,7,234
1694,230,7,155
1695,230,7,198
1697,230,7,276
1700,230,7,125
1704,230,7,243
1709,230,7,3443
1715,230,7,259
1722,231,6,3269
1723,231,6,350
1725,231,6,2838
1728,231,6,3051
1732,231,6,2776
1737,231,6,2796
1743,232,6,2134
1744,232,6,3139
1746,232,6,85
1749,232,6,283
1753,232,6,60
1758,232,6,493
1764,233,7,3028
1765,233,7,326
1767,233,7,375
1770,233,7,3065
1774,233,7,3112
1779,233,7,85
1785,233,7,343
1792,234,5,2349
1793,234,5,491
1795,234,5,169
1798,234,5,5
1802,234,5,2831
1807,235,7,3412
1808,235,7,3334
1810,235,7,2141
1813,235,7,167
1817,235,7,130
1822,235,7,2416
1828,235,7,319
1835,236,4,2824
1836,236,4,441
1838,236,4,18
1841,236,4,346
1845,237,6,264
1846,237,6,72
1848,237,6,372
1851,237,6,33
1855,237,6,434
1860,237,6,432
1866,238,5,148
1867,238,5,428
1869,238,5,142
1872,238,5,300
1876,238,5,2661
1881,239,5,2568
1882,239,5,234
1884,239,5,499
1887,239,5,2559
1891,239,5,275
1896,240,6,3072
1897,240,6,3116
1899,240,6,453
1902,240,6,353
1906,240,6,186
1911,240,6,304
1917,241,7,380
1918,241,7,3040
1920,241,7,2826
1923,241,7,56
1927,241,7,1
1932,241,7,440
1938,241,7,47
1945,242,6,2866
1946,242,6,157
1948,242,6,493
1951,242,6,357
1955,242,6,222
1960,242,6,253
1966,243,5,382
1967,243,5,230
1969,243,5,459
1972,243,5,40
1976,243,5,441
1981,244,4,3300
1982,244,4,492
1984,244,4,215
1987,244,4,228
1991,245,5,3143
1992,245,5,3155
1994,245,5,264
1997,245,5,264
2001,245,5,328
2006,246,4,2501
2007,246,4,2788
2009,246,4,76
2012,246,4,2320
2016,247,6,3331
2017,247,6,399
2019,247,6,2822
2022,247,6,339
2026,247,6,75
2031,247,6,16
2037,248,7,2295
2038,248,7,137
2040,248,7,2088
2043,248,7,2887
2047,248,7,81
2052,248,7,326
2058,248,7,2323
2065,249,5,190
2066,249,5,429
2068,249,5,269
2071,249,5,378
2075,249,5,178
2080,250,6,370
2081,250,6,270
2083,250,6,403
2086,250,6,199
2090,250,6,307
2095,250,6,106
2101,251,5,3079
2102,251,5,230
2104,251,5,368
2107,251,5,3251
2111,251,5,301
2116,252,5,371
2117,252,5,3095
2119,252,5,2707
2122,252,5,2739
2126,252,5,36
2131,253,5,173
2132,253,5,2094
2134,253,5,444
2137,253,5,273
2141,253,5,2165
2146,254,4,453
2147,254,4,2299
2149,254,4,467
2152,254,4,361
2156,255,6,477
2157,255,6,498
2159,255,6,466
2162,255,6,482
2166,255,6,3295
2171,255,6,125
2177,256,7,2407
2178,256,7,484
2180,256,7,461
2183,256,7,151
2187,256,7,411
2192,256,7,3168
2198,256,7,357
2205,257,7,397
2206,257,7,469
2208,257,7,2700
2211,257,7,2195
2215,257,7,2198
2220,257,7,2813
2226,257,7,298
2233,258,7,186
2234,258,7,481
2236,258,7,437
2239,258,7,2812
2243,258,7,178
2248,258,7,309
2254,258,7,14
2261,259,4,291
2262,259,4,2409
2264,259,4,3446
2267,259,4,251
2271,260,6,155
2272,260,6,89
2274,260,6,213
2277,260,6,314
2281,260,6,3457
2286,260,6,2024
2292,261,7,313
2293,261,7,259
2295,261,7,437
2298,261,7,289
2302,261,7,3106
2307,261,7,2
2313,261,7,3291
2320,262,6,2737
2321,262,6,2670
2323,262,6,216
2326,262,6,282
2330,262,6,177
2335,262,6,231
2341,263,4,55
2342,263,4,256
2344,263,4,336
2347,263,4,2052
2351,264,6,351
2352,264,6,190
2354,264,6,167
2357,264,6,239
2361,264,6,191
2366,264,6,2168
2372,265,5,3425
2373,265,5,151
2375,265,5,251
2378,265,5,124
2382,265,5,110
2387,266,7,2348
2388,266,7,484
2390,266,7,3031
2393,266,7,453
2397,266,7,164
2402,266,7,155
2408,266,7,306
2415,267,5,2493
2416,267,5,420
2418,267,5,127
2421,267,5,313
2425,267,5,3436
2430,268,4,3348
2431,268,4,341
2433,268,4,40
2436,268,4,2692
2440,269,6,12
2441,269,6,45
2443,269,6,255
2446,269,6,375
2450,269,6,358
2455,269,6,2954
2461,270,6,2441
2462,270,6,479
2464,270,6,2250
2467,270,6,422
2471,270,6,2580
2476,270,6,460
2482,271,4,254
2483,271,4,270
2485,271,4,307
2488,271,4,275
2492,272,7,198
2493,272,7,3496
2495,272,7,241
2498,272,7,2616
2502,272,7,56
2507,272,7,2759
2513,272,7,192
2520,273,7,318
2521,273,7,2594
2523,273,7,73
2526,273,7,87
2530,273,7,102
2535,273,7,189
2541,273,7,3226
2548,274,6,2966
2549,274,6,57
2551,274,6,412
2554,274,6,326
2558,274,6,3404
2563,274,6,2160
2569,275,4,34
2570,275,4,226
2572,275,4,159
2575,275,4,2621
2579,276,4,3364
2580,276,4,264
2582,276,4,492
2585,276,4,90
2589,277,4,115
2590,277,4,2646
2592,277,4,305
2595,277,4,3306
2599,278,4,2485
2600,278,4,264
2602,278,4,152
2605,278,4,3306
2609,279,4,3083
2610,279,4,3045
2612,279,4,2599
2615,279,4,29
2619,280,5,151
2620,280,5,365
2622,280,5,243
2625,280,5,2045
2629,280,5,2787
2634,281,5,499
2635,281,5,115
2637,281,5,457
2640,281,5,357
2644,281,5,2012
2649,282,4,2592
2650,282,4,2282
2652,282,4,91
2655,282,4,153
2659,283,5,122
2660,283,5,369
2662,283,5,441
2665,283,5,203
2669,283,5,40
2674,284,7,2448
2675,284,7,420
2677,284,7,262
2680,284,7,394
2684,284,7,494
2689,284,7,2630
2695,284,7,67
2702,285,6,99
2703,285,6,405
2705,285,6,19
2708,285,6,174
2712,285,6,260
2717,285,6,459
2723,286,5,180
2724,286,5,251
2726,286,5,2864
2729,286,5,453
2733,286,5,47
2738,287,6,2642
2739,287,6,2502
2741,287,6,171
2744,287,6,408
2748,287,6,2762
2753,287,6,12
2759,288,6,385
2760,288,6,2663
2762,288,6,130
2765,288,6,2892
2769,288,6,225
2774,288,6,2833
2780,289,4,84
2781,289,4,80
2783,289,4,370
2786,289,4,2159
2790,290,5,375
2791,290,5,495
2793,290,5,2276
2796,290,5,251
2800,290,5,52
2805,291,7,2102
2806,291,7,119
2808,291,7,77
2811,291,7,113
2815,291,7,67
2820,291,7,167
2826,291,7,463
2833,292,7,2831
2834,292,7,2010
2836,292,7,317
2839,292,7,269
2843,292,7,2079
2848,292,7,70
2854,292,7,437
2861,293,7,2550
2862,293,7,286
2864,293,7,91
2867,293,7,11
2871,293,7,2681
2876,293,7,415
2882,293,7,3289
2889,294,7,27
2890,294,7,2715
2892,294,7,2307
2895,294,7,163
2899,294,7,2444
2904,294,7,85
2910,294,7,292
2917,295,7,2614
2918,295,7,2384
2920,295,7,146
2923,295,7,346
2927,295,7,168
2932,295,7,111
2938,295,7,268
2945,296,5,338
2946,296,5,138
2948,296,5,483
2951,296,5,371
2955,296,5,124
2960,297,7,85
2961,297,7,365
2963,297,7,239
2966,297,7,73
2970,297,7,422
2975,297,7,307
2981,297,7,2834
2988,298,7,151
2989,298,7,2132
2991,298,7,478
2994,298,7,3179
2998,298,7,467
3003,298,7,415
3009,298,7,2023
3016,299,6,36
3017,299,6,2375
3019,299,6,3016
3022,299,6,2934
3026,299,6,2200
3031,299,6,323
3037,300,6,290
3038,300,6,2769
3040,300,6,2972
3043,300,6,2722
3047,300,6,2091
3052,300,6,2739
3058,301,5,207
3059,301,5,2344
3061,301,5,320
3064,301,5,391
3068,301,5,2308
3073,302,7,42
3074,302,7,418
3076,302,7,2031
3079,302,7,113
3083,302,7,425
3088,302,7,250
3094,302,7,126
3101,303,6,3323
3102,303,6,2894
3104,303,6,2872
3107,303,6,355
3111,303,6,306
3116,303,6,80
3122,304,5,3248
3123,304,5,274
3125,304,5,491
3128,304,5,441
3132,304,5,100
3137,305,7,2302
3138,305,7,3089
3140,305,7,2760
3143,305,7,341
3147,305,7,2437
3152,305,7,31
3158,305,7,2844
3165,306,4,389
3166,306,4,2750
3168,306,4,3207
3171,306,4,189
3175,307,6,2470
3176,307,6,2281
3178,307,6,396
3181,307,6,157
3185,307,6,173
3190,307,6,3087
3196,308,5,299
3197,308,5,253
3199,308,5,478
3202,308,5,2713
3206,308,5,89
3211,309,4,3212
3212,309,4,2807
3214,309,4,2514
3217,309,4,361
3221,310,4,340
3222,310,4,284
3224,310,4,2341
3227,310,4,2261
3231,311,6,240
3232,311,6,41
3234,311,6,252
3237,311,6,2115
3241,311,6,227
3246,311,6,2813
3252,312,7,102
3253,312,7,120
3255,312,7,3172
3258,312,7,2094
3262,312,7,466
3267,312,7,370
3273,312,7,2895
3280,313,5,2151
3281,313,5,2341
3283,313,5,289
3286,313,5,311
3290,313,5,452
3295,314,4,2992
3296,314,4,228
3298,314,4,2521
3301,314,4,3257
3305,315,7,289
3306,315,7,9
3308,315,7,2237
3311,315,7,112
3315,315,7,476
3320,315,7,448
3326,315,7,10
3333,316,4,227
3334,316,4,2712
3336,316,4,422
3339,316,4,91
3343,317,5,395
3344,317,5,2653
3346,317,5,206
3349,317,5,419
3353,317,5,2017
3358,318,7,181
3359,318,7,424
3361,318,7,328
3364,318,7,476
3368,318,7,3331
3373,318,7,30
3379,318,7,2616
3386,319,5,2919
3387,319,5,460
3389,319,5,203
3392,319,5,2580
3396,319,5,461
3401,320,5,345
3402,320,5,84
3404,320,5,2086
3407,320,5,2778
3411,320,5,168
3416,321,4,2568
3417,321,4,14
3419,321,4,493
3422,321,4,3321
3426,322,5,26
3427,322,5,2810
3429,322,5,170
3432,322,5,462
3436,322,5,45
3441,323,4,3495
3442,323,4,2623
3444,323,4,3047
3447,323,4,2785
3451,324,4,245
3452,324,4,2094
3454,324,4,99
3457,324,4,77
3461,325,5,2961
3462,325,5,167
3464,325,5,5
3467,325,5,2217
3471,325,5,3107
3476,326,4,379
3477,326,4,2247
3479,326,4,360
3482,326,4,403
3486,327,5,196
3487,327,5,68
3489,327,5,2286
3492,327,5,454
3496,327,5,434
3501,328,6,138
3502,328,6,2258
3504,328,6,64
3507,328,6,312
3511,328,6,256
3516,328,6,29
3522,329,7,40
3523,329,7,71
3525,329,7,3019
3528,329,7,233
3532,329,7,2026
3537,329,7,258
3543,329,7,2670
3550,330,4,53
3551,330,4,2273
3553,330,4,76
3556,330,4,431
3560,331,7,2452
3561,331,7,325
3563,331,7,221
3566,331,7,298
3570,331,7,2847
3575,331,7,2925
3581,331,7,2736
3588,332,5,61
3589,332,5,2782
3591,332,5,3281
3594,332,5,2347
3598,332,5,2858
3603,333,6,43
3604,333,6,392
3606,333,6,495
3609,333,6,2500
3613,333,6,2351
3618,333,6,2998
3624,334,5,236
3625,334,5,243
3627,334,5,3275
3630,334,5,2387
3634,334,5,3039
3639,335,4,3175
3640,335,4,103
3642,335,4,464
3645,335,4,317
3649,336,6,275
3650,336,6,118
3652,336,6,135
3655,336,6,277
3659,336,6,351
3664,336,6,354
3670,337,6,2161
3671,337,6,2086
3673,337,6,2046
3676,337,6,3184
3680,337,6,124
3685,337,6,423
3691,338,6,112
3692,338,6,208
3694,338,6,3359
3697,338,6,308
3701,338,6,132
3706,338,6,391
3712,339,4,376
3713,339,4,434
3715,339,4,88
3718,339,4,415
3722,340,7,2975
3723,340,7,2660
3725,340,7,482
3728,340,7,2345
3732,340,7,83
3737,340,7,2861
3743,340,7,2508
3750,341,7,152
3751,341,7,2076
3753,341,7,3110
3756,341,7,97
3760,341,7,451
3765,341,7,91
3771,341,7,291
3778,342,4,267
3779,342,4,124
3781,342,4,3432
3784,342,4,2490
3788,343,7,244
3789,343,7,2021
3791,343,7,405
3794,343,7,409
3798,343,7,432
3803,343,7,305
3809,343,7,44
3816,344,7,291
3817,344,7,116
3819,344,7,2490
3822,344,7,265
3826,344,7,112
3831,344,7,16
3837,344,7,257
3844,345,6,3253
3845,345,6,2637
3847,345,6,220
3850,345,6,10
3854,345,6,58
3859,345,6,3213
3865,346,5,2089
3866,346,5,174
3868,346,5,183
3871,346,5,289
3875,346,5,166
3880,347,6,263
3881,347,6,232
3883,347,6,93
3886,347,6,152
3890,347,6,144
3895,347,6,86
3901,348,6,207
3902,348,6,499
3904,348,6,182
3907,348,6,387
3911,348,6,2012
3916,348,6,497
3922,349,4,385
3923,349,4,243
3925,349,4,172
3928,349,4,403
3932,350,7,2316
3933,350,7,92
3935,350,7,3330
3938,350,7,355
3942,350,7,431
3947,350,7,137
3953,350,7,492
3960,351,7,2284
3961,351,7,336
3963,351,7,67
3966,351,7,387
3970,351,7,3312
3975,351,7,223
3981,351,7,231
3988,352,5,487
3989,352,5,375
3991,352,5,2794
3994,352,5,2742
3998,352,5,3191
4003,353,6,275
4004,353,6,475
4006,353,6,404
4009,353,6,496
4013,353,6,2684
4018,353,6,375
4024,354,7,227
4025,354,7,28
4027,354,7,225
4030,354,7,3101
4034,354,7,3199
4039,354,7,2375
4045,354,7,2465
4052,355,7,2411
4053,355,7,449
4055,355,7,186
4058,355,7,180
4062,355,7,394
4067,355,7,102
4073,355,7,23
4080,356,6,3129
4081,356,6,154
4083,356,6,21
4086,356,6,306
4090,356,6,419
4095,356,6,418
4101,357,5,217
4102,357,5,3432
4104,357,5,2940
4107,357,5,492
4111,357,5,88
4116,358,4,2203
4117,358,4,2952
4119,358,4,7
4122,358,4,412
4126,359,7,290
4127,359,7,219
4129,359,7,40
4132,359,7,233
4136,359,7,6
4141,359,7,2379
4147,359,7,413
4154,360,4,371
4155,360,4,35
4157,360,4,135
4160,360,4,27
4164,361,4,2439
4165,361,4,144
4167,361,4,2151
4170,361,4,2779
4174,362,6,144
4175,362,6,2491
4177,362,6,2202
4180,362,6,428
4184,362,6,131
4189,362,6,139
4195,363,4,313
4196,363,4,3497
4198,363,4,78
4201,363,4,2392
4205,364,6,317
4206,364,6,2827
4208,364,6,351
4211,364,6,300
4215,364,6,275
4220,364,6,3287
4226,365,7,492
4227,365,7,2216
4229,365,7,13
4232,365,7,3001
4236,365,7,66
4241,365,7,235
4247,365,7,209
4254,366,5,161
4255,366,5,171
4257,366,5,2378
4260,366,5,2338
4264,366,5,2412
4269,367,7,333
4270,367,7,2267
4272,367,7,116
4275,367,7,21
4279,367,7,460
4284,367,7,133
4290,367,7,328
4297,368,7,3212
4298,368,7,120
4300,368,7,100
4303,368,7,329
4307,368,7,2788
4312,368,7,62
4318,368,7,134
4325,369,5,331
4326,369,5,377
4328,369,5,2598
4331,369,5,319
4335,369,5,39
4340,370,6,299
4341,370,6,2107
4343,370,6,484
4346,370,6,177
4350,370,6,471
4355,370,6,326
4361,371,7,2610
4362,371,7,188
4364,371,7,3111
4367,371,7,353
4371,371,7,25
4376,371,7,2464
4382,371,7,2206
4389,372,6,2051
4390,372,6,423
4392,372,6,366
4395,372,6,2031
4399,372,6,278
4404,372,6,347
4410,373,6,324
4411,373,6,352
4413,373,6,2199
4416,373,6,479
4420,373,6,17
4425,373,6,442
4431,374,4,2020
4432,374,4,297
4434,374,4,240
4437,374,4,297
4441,375,7,418
4442,375,7,365
4444,375,7,2218
4447,375,7,2670
4451,375,7,76
4456,375,7,2628
4462,375,7,2357
4469,376,7,2400
4470,376,7,263
4472,376,7,253
4475,376,7,2106
4479,376,7,76
4484,376,7,412
4490,376,7,3284
4497,377,7,490
4498,377,7,268
4500,377,7,190
4503,377,7,3480
4507,377,7,292
4512,377,7,3002
4518,377,7,3183
4525,378,4,158
4526,378,4,216
4528,378,4,2563
4531,378,4,489
4535,379,5,147
4536,379,5,21
4538,379,5,61
4541,379,5,98
4545,379,5,297
4550,380,7,97
4551,380,7,465
4553,380,7,2397
4556,380,7,2331
4560,380,7,120
4565,380,7,218
4571,380,7,109
4578,381,7,421
4579,381,7,2999
4581,381,7,211
4584,381,7,498
4588,381,7,3172
4593,381,7,63
4599,381,7,2666
4606,382,7,69
4607,382,7,2648
4609,382,7,354
4612,382,7,2458
4616,382,7,3443
4621,382,7,2937
4627,382,7,315
4634,383,5,2103
4635,383,5,181
4637,383,5,137
4640,383,5,392
4644,383,5,2825
4649,384,7,141
4650,384,7,266
4652,384,7,2886
4655,384,7,2581
4659,384,7,468
4664,384,7,3477
4670,384,7,5
4677,385,4,317
4678,385,4,141
4680,385,4,3058
4683,385,4,3497
4687,386,4,111
4688,386,4,351
4690,386,4,326
4693,386,4,79
4697,387,4,197
4698,387,4,2139
4700,387,4,286
4703,387,4,2186
4707,388,7,253
4708,388,7,227
4710,388,7,402
4713,388,7,330
4717,388,7,108
4722,388,7,97
4728,388,7,2114
4735,389,6,3137
4736,389,6,94
4738,389,6,2810
4741,389,6,3275
4745,389,6,482
4750,389,6,47
4756,390,6,3201
4757,390,6,264
4759,390,6,402
4762,390,6,239
4766,390,6,426
4771,390,6,328
4777,391,4,2373
4778,391,4,35
4780,391,4,38
4783,391,4,2329
4787,392,6,3319
4788,392,6,92
4790,392,6,116
4793,392,6,2906
4797,392,6,182
4802,392,6,59
4808,393,7,3183
4809,393,7,297
4811,393,7,298
4814,393,7,48
4818,393,7,3328
4823,393,7,481
4829,393,7,2237
4836,394,7,3288
4837,394,7,373
4839,394,7,347
4842,394,7,2397
4846,394,7,489
4851,394,7,3274
4857,394,7,70
4864,395,7,393
4865,395,7,2224
4867,395,7,2745
4870,395,7,49
4874,395,7,197
4879,395,7,2050
4885,395,7,2627
4892,396,9,362
4893,396,9,82
4895,396,9,362
4898,396,9,276
4902,396,9,1
4907,396,9,134
4913,396,9,394
4920,396,9,191
4928,396,9,277
4937,397,12,40
4938,397,12,195
4940,397,12,2359
4943,397,12,9
4947,397,12,3052
4952,397,12,436
4958,397,12,357
4965,397,12,135
4973,397,12,283
4982,397,12,2235
4992,397,12,353
5003,397,12,2277
5015,398,7,3305
5016,398,7,7
5018,398,7,357
5021,398,7,107
5025,398,7,217
5030,398,7,2766
5036,398,7,279
5043,399,11,388
5044,399,11,75
5046,399,11,202
5049,399,11,53
5053,399,11,467
5058,399,11,387
5064,399,11,112
5071,399,11,235
5079,399,11,79
5088,399,11,2541
5098,399,11,458
5109,400,12,2174
5110,400,12,267
5112,400,12,89
5115,400,12,3256
5119,400,12,2604
5124,400,12,378
5130,400,12,19
5137,400,12,333
5145,400,12,2440
5154,400,12,429
5164,400,12,337
5175,400,12,2135
5187,401,11,234
5188,401,11,3312
5190,401,11,3223
5193,401,11,365
5197,401,11,2354
5202,401,11,425
5208,401,11,453
5215,401,11,2149
5223,401,11,2519
5232,401,11,2902
5242,401,11,3255
5253,402,12,2634
5254,402,12,2167
5256,402,12,416
5259,402,12,278
5263,402,12,162
5268,402,12,2749
