,ID-Cliente,Nro Llamadas,ID-Llegada
1327,204,6,219
1331,204,6,123
1336,204,6,365
1342,205,4,194
1343,205,4,377
1345,205,4,3253
1348,205,4,2484
1352,206,4,3234
1353,206,4,278
1355,206,4,207
1358,206,4,436
1362,207,6,2723
1363,207,6,188
1365,207,6,246
1368,207,6,2746
1372,207,6,97
1377,207,6,25
1383,208,6,102
1384,208,6,2057
1386,208,6,239
1389,208,6,2737
1393,208,6,2502
1398,208,6,15
1404,209,7,413
1405,209,7,194
1407,209,7,283
1410,209,7,324
1414,209,7,14
1419,209,7,493
1425,209,7,3387
1432,210,6,183
1433,210,6,3496
1435,210,6,170
1438,210,6,2001
1442,210,6,179
1447,210,6,2651
1453,211,7,230
1454,211,7,142
1456,211,7,105
1459,211,7,2884
1463,211,7,177
1468,211,7,2256
1474,211,7,3171
1481,212,5,113
1482,212,5,300
1484,212,5,101
1487,212,5,71
1491,212,5,150
1496,213,5,2888
1497,213,5,272
1499,213,5,98
1502,213,5,2386
1506,213,5,2559
1511,214,6,196
1512,214,6,3204
1514,214,6,18
1517,214,6,22
1521,214,6,2866
1526,214,6,93
1532,215,5,455
1533,215,5,60
1535,215,5,419
1538,215,5,271
1542,215,5,230
1547,216,7,2549
1548,216,7,376
1550,216,7,2645
1553,216,7,90
1557,216,7,59
1562,216,7,218
1568,216,7,2124
1575,217,4,2835
1576,217,4,166
1578,217,4,2413
1581,217,4,298
1585,218,5,3091
1586,218,5,267
1588,218,5,2407
1591,218,5,339
1595,218,5,258
1600,219,5,2445
1601,219,5,199
1603,219,5,490
1606,219,5,165
1610,219,5,2202
1615,220,6,310
1616,220,6,2073
1618,220,6,387
1621,220,6,44
1625,220,6,2382
1630,220,6,3317
1636,221,6,2053
1637,221,6,279
1639,221,6,441
1642,221,6,109
1646,221,6,2698
1651,221,6,163
1657,222,6,9
1658,222,6,341
1660,222,6,333
1663,222,6,270
1667,222,6,455
1672,222,6,59
1678,223,5,225
1679,223,5,26
1681,223,5,191
1684,223,5,2260
1688,223,5,34
1693,224,7,2121
1694,224,7,206
1696,224,7,313
1699,224,7,2871
1703,224,7,2591
1708,224,7,242
1714,224,7,139
1721,225,7,3161
1722,225,7,367
1724,225,7,265
1727,225,7,151
1731,225,7,2119
1736,225,7,2438
1742,225,7,2030
1749,226,5,287
1750,226,5,276
1752,226,5,158
1755,226,5,322
1759,226,5,2605
1764,227,4,379
1765,227,4,189
1767,227,4,2195
1770,227,4,9
1774,228,7,161
1775,228,7,323
1777,228,7,198
1780,228,7,371
1784,228,7,3196
1789,228,7,2868
1795,228,7,3205
1802,229,7,2491
1803,229,7,2146
1805,229,7,394
1808,229,7,172
1812,229,7,112
1817,229,7,274
1823,229,7,301
1830,230,7,293
1831,230,7,77
1833,230,7,2695
1836,230,7,2364
1840,230,7,2341
1845,230,7,116
1851,230,7,70
1858,231,6,2119
1859,231,6,330
1861,231,6,2523
1864,231,6,177
1868,231,6,197
1873,231,6,23
1879,232,6,48
1880,232,6,381
1882,232,6,2711
1885,232,6,31
1889,232,6,390
1894,232,6,2258
1900,233,7,97
1901,233,7,2789
1903,233,7,3420
1906,233,7,2203
1910,233,7,2876
1915,233,7,276
1921,233,7,2976
1928,234,5,462
1929,234,5,101
1931,234,5,302
1934,234,5,76
1938,234,5,474
1943,235,7,475
1944,235,7,115
1946,235,7,445
1949,235,7,3381
1953,235,7,3253
1958,235,7,436
1964,235,7,443
1971,236,4,2534
1972,236,4,30
1974,236,4,481
1977,236,4,454
1981,237,6,3253
1982,237,6,265
1984,237,6,306
1987,237,6,9
1991,237,6,70
1996,237,6,109
2002,238,5,335
2003,238,5,2641
2005,238,5,215
2008,238,5,144
2012,238,5,27
2017,239,5,42
2018,239,5,443
2020,239,5,369
2023,239,5,360
2027,239,5,2312
2032,240,6,57
2033,240,6,2466
2035,240,6,95
2038,240,6,2330
2042,240,6,2736
2047,240,6,398
2053,241,7,3319
2054,241,7,3324
2056,241,7,297
2059,241,7,3386
2063,241,7,3325
2068,241,7,3194
2074,241,7,2456
2081,242,6,426
2082,242,6,185
2084,242,6,3451
2087,242,6,459
2091,242,6,2508
2096,242,6,10
2102,243,5,2710
2103,243,5,2882
2105,243,5,3477
2108,243,5,230
2112,243,5,3370
2117,244,4,246
2118,244,4,221
2120,244,4,85
2123,244,4,260
2127,245,5,81
2128,245,5,230
2130,245,5,3321
2133,245,5,289
2137,245,5,229
2142,246,4,121
2143,246,4,220
2145,246,4,188
2148,246,4,120
2152,247,6,126
2153,247,6,434
2155,247,6,2800
2158,247,6,2665
2162,247,6,3001
2167,247,6,201
2173,248,7,3197
2174,248,7,15
2176,248,7,93
2179,248,7,3483
2183,248,7,219
2188,248,7,3017
2194,248,7,470
2201,249,5,78
2202,249,5,3
2204,249,5,3375
2207,249,5,252
2211,249,5,266
2216,250,6,3287
2217,250,6,403
2219,250,6,416
2222,250,6,2489
2226,250,6,3096
2231,250,6,2394
2237,251,5,2095
2238,251,5,2768
2240,251,5,79
2243,251,5,24
2247,251,5,2806
2252,252,5,4
2253,252,5,39
2255,252,5,323
2258,252,5,201
2262,252,5,343
2267,253,5,297
2268,253,5,312
2270,253,5,167
2273,253,5,336
2277,253,5,16
2282,254,4,126
2283,254,4,2438
2285,254,4,166
2288,254,4,3260
2292,255,6,3
2293,255,6,2750
2295,255,6,364
2298,255,6,3297
2302,255,6,457
2307,255,6,120
2313,256,7,3354
2314,256,7,288
2316,256,7,262
2319,256,7,319
2323,256,7,339
2328,256,7,3276
2334,256,7,266
2341,257,7,3106
2342,257,7,144
2344,257,7,3066
2347,257,7,2772
2351,257,7,315
2356,257,7,188
2362,257,7,8
2369,258,7,431
2370,258,7,3210
2372,258,7,230
2375,258,7,3338
2379,258,7,426
2384,258,7,359
2390,258,7,2966
2397,259,4,96
2398,259,4,378
2400,259,4,99
2403,259,4,215
2407,260,6,394
2408,260,6,489
2410,260,6,256
2413,260,6,3467
2417,260,6,478
2422,260,6,388
2428,261,7,466
2429,261,7,3271
2431,261,7,3267
2434,261,7,147
2438,261,7,53
2443,261,7,290
2449,261,7,118
2456,262,6,92
2457,262,6,2805
2459,262,6,2360
2462,262,6,2919
2466,262,6,3021
2471,262,6,2733
2477,263,4,2872
2478,263,4,275
2480,263,4,235
2483,263,4,463
2487,264,6,3099
2488,264,6,80
2490,264,6,184
2493,264,6,395
2497,264,6,179
2502,264,6,3337
2508,265,5,2571
2509,265,5,246
2511,265,5,3094
2514,265,5,3019
2518,265,5,187
2523,266,7,252
2524,266,7,467
2526,266,7,470
2529,266,7,384
2533,266,7,2026
2538,266,7,143
2544,266,7,206
2551,267,5,389
2552,267,5,2865
2554,267,5,119
2557,267,5,3193
2561,267,5,24
2566,268,4,495
2567,268,4,266
2569,268,4,3394
2572,268,4,138
2576,269,6,383
2577,269,6,297
2579,269,6,12
2582,269,6,208
2586,269,6,243
2591,269,6,100
2597,270,6,473
2598,270,6,2067
2600,270,6,277
2603,270,6,140
2607,270,6,174
2612,270,6,180
2618,271,4,277
2619,271,4,315
2621,271,4,202
2624,271,4,347
2628,272,7,82
2629,272,7,3388
2631,272,7,3293
2634,272,7,3429
2638,272,7,2573
2643,272,7,453
2649,272,7,3312
2656,273,7,261
2657,273,7,259
2659,273,7,2746
2662,273,7,448
2666,273,7,402
2671,273,7,3049
2677,273,7,400
2684,274,6,2928
2685,274,6,81
2687,274,6,2221
2690,274,6,2570
2694,274,6,2007
2699,274,6,380
2705,275,4,356
2706,275,4,61
2708,275,4,184
2711,275,4,246
2715,276,4,2585
2716,276,4,467
2718,276,4,2492
2721,276,4,191
2725,277,4,3032
2726,277,4,314
2728,277,4,2239
2731,277,4,5
2735,278,4,3011
2736,278,4,2188
2738,278,4,257
2741,278,4,421
2745,279,4,3232
2746,279,4,3000
2748,279,4,359
2751,279,4,243
2755,280,5,242
2756,280,5,2728
2758,280,5,308
2761,280,5,3123
2765,280,5,51
2770,281,5,147
2771,281,5,294
2773,281,5,442
2776,281,5,2595
2780,281,5,2508
2785,282,4,488
2786,282,4,284
2788,282,4,490
2791,282,4,3246
2795,283,5,186
2796,283,5,399
2798,283,5,3125
2801,283,5,473
2805,283,5,195
2810,284,7,3016
2811,284,7,2752
2813,284,7,175
2816,284,7,125
2820,284,7,360
2825,284,7,97
2831,284,7,148
2838,285,6,160
2839,285,6,112
2841,285,6,127
2844,285,6,410
2848,285,6,290
2853,285,6,3229
2859,286,5,431
2860,286,5,229
2862,286,5,480
2865,286,5,351
2869,286,5,2071
2874,287,6,211
2875,287,6,14
2877,287,6,313
2880,287,6,129
2884,287,6,451
2889,287,6,300
2895,288,6,61
2896,288,6,184
2898,288,6,418
2901,288,6,3169
2905,288,6,425
2910,288,6,2384
2916,289,4,18
2917,289,4,3374
2919,289,4,49
2922,289,4,121
2926,290,5,2964
2927,290,5,265
2929,290,5,265
2932,290,5,2367
2936,290,5,60
2941,291,7,266
2942,291,7,2917
2944,291,7,107
2947,291,7,287
2951,291,7,2771
2956,291,7,243
2962,291,7,207
2969,292,7,11
2970,292,7,2308
2972,292,7,2405
2975,292,7,2400
2979,292,7,3149
2984,292,7,459
2990,292,7,110
2997,293,7,373
2998,293,7,381
3000,293,7,2192
3003,293,7,3130
3007,293,7,3489
3012,293,7,2904
3018,293,7,2490
3025,294,7,3452
3026,294,7,23
3028,294,7,441
3031,294,7,2510
3035,294,7,2538
3040,294,7,111
3046,294,7,434
3053,295,7,379
3054,295,7,113
3056,295,7,2789
3059,295,7,2861
3063,295,7,229
3068,295,7,3200
3074,295,7,3321
3081,296,5,176
3082,296,5,319
3084,296,5,2481
3087,296,5,355
3091,296,5,348
3096,297,7,485
3097,297,7,2361
3099,297,7,2903
3102,297,7,77
3106,297,7,248
3111,297,7,237
3117,297,7,434
3124,298,7,142
3125,298,7,3058
3127,298,7,3241
3130,298,7,2850
3134,298,7,3286
3139,298,7,301
3145,298,7,447
3152,299,6,3479
3153,299,6,111
3155,299,6,24
3158,299,6,428
3162,299,6,2070
3167,299,6,128
3173,300,6,143
3174,300,6,48
3176,300,6,190
3179,300,6,2273
3183,300,6,83
3188,300,6,3229
3194,301,5,1
3195,301,5,280
3197,301,5,2223
3200,301,5,3388
3204,301,5,2829
3209,302,7,240
3210,302,7,2731
3212,302,7,2905
3215,302,7,53
3219,302,7,3398
3224,302,7,224
3230,302,7,347
3237,303,6,9
3238,303,6,3175
3240,303,6,255
3243,303,6,352
3247,303,6,337
3252,303,6,3404
3258,304,5,3392
3259,304,5,479
3261,304,5,430
3264,304,5,487
3268,304,5,192
3273,305,7,2617
3274,305,7,2370
3276,305,7,3464
3279,305,7,3254
3283,305,7,396
3288,305,7,2815
3294,305,7,259
3301,306,4,481
3302,306,4,90
3304,306,4,442
3307,306,4,2748
3311,307,6,3257
3312,307,6,98
3314,307,6,356
3317,307,6,3188
3321,307,6,2849
3326,307,6,217
3332,308,5,102
3333,308,5,163
3335,308,5,2266
3338,308,5,475
3342,308,5,2997
3347,309,4,2244
3348,309,4,316
3350,309,4,197
3353,309,4,2465
3357,310,4,93
3358,310,4,2816
3360,310,4,3262
3363,310,4,2200
3367,311,6,3065
3368,311,6,22
3370,311,6,282
3373,311,6,61
3377,311,6,71
3382,311,6,260
3388,312,7,391
3389,312,7,467
3391,312,7,59
3394,312,7,2197
3398,312,7,242
3403,312,7,128
3409,312,7,287
3416,313,5,2367
3417,313,5,2136
3419,313,5,206
3422,313,5,3393
3426,313,5,3445
3431,314,4,2343
3432,314,4,240
3434,314,4,2136
3437,314,4,285
3441,315,7,159
3442,315,7,2336
3444,315,7,110
3447,315,7,3034
3451,315,7,313
3456,315,7,55
3462,315,7,379
3469,316,4,93
3470,316,4,490
3472,316,4,2632
3475,316,4,3401
3479,317,5,391
3480,317,5,2641
3482,317,5,199
3485,317,5,171
3489,317,5,407
3494,318,7,225
3495,318,7,2668
3497,318,7,240
3500,318,7,346
3504,318,7,2559
3509,318,7,365
3515,318,7,2020
3522,319,5,405
3523,319,5,3111
3525,319,5,449
3528,319,5,3370
3532,319,5,2025
3537,320,5,2697
3538,320,5,175
3540,320,5,104
3543,320,5,253
3547,320,5,445
3552,321,4,283
3553,321,4,2881
3555,321,4,3265
3558,321,4,25
3562,322,5,276
3563,322,5,2915
3565,322,5,6
3568,322,5,2291
3572,322,5,489
3577,323,4,2
3578,323,4,2991
3580,323,4,4
3583,323,4,418
3587,324,4,246
3588,324,4,347
3590,324,4,198
3593,324,4,2077
3597,325,5,394
3598,325,5,186
3600,325,5,419
3603,325,5,2768
3607,325,5,250
3612,326,4,481
3613,326,4,23
3615,326,4,107
3618,326,4,381
3622,327,5,419
3623,327,5,464
3625,327,5,251
3628,327,5,2123
3632,327,5,2625
3637,328,6,3316
3638,328,6,473
3640,328,6,242
3643,328,6,3278
3647,328,6,2506
3652,328,6,140
3658,329,7,358
3659,329,7,108
3661,329,7,120
3664,329,7,3285
3668,329,7,453
3673,329,7,2620
3679,329,7,267
3686,330,4,3373
3687,330,4,473
3689,330,4,2636
3692,330,4,156
3696,331,7,2804
3697,331,7,286
3699,331,7,327
3702,331,7,454
3706,331,7,395
3711,331,7,121
3717,331,7,2578
3724,332,5,334
3725,332,5,2100
3727,332,5,114
3730,332,5,318
3734,332,5,3262
3739,333,6,366
3740,333,6,2621
3742,333,6,208
3745,333,6,3253
3749,333,6,470
3754,333,6,169
3760,334,5,2361
3761,334,5,2963
3763,334,5,107
3766,334,5,2234
3770,334,5,34
3775,335,4,2019
3776,335,4,113
3778,335,4,310
3781,335,4,193
3785,336,6,2463
3786,336,6,60
3788,336,6,19
3791,336,6,2431
3795,336,6,313
3800,336,6,97
3806,337,6,2245
3807,337,6,217
3809,337,6,2162
3812,337,6,136
3816,337,6,194
3821,337,6,58
3827,338,6,198
3828,338,6,2492
3830,338,6,2968
3833,338,6,16
3837,338,6,3279
3842,338,6,489
3848,339,4,2919
3849,339,4,2728
3851,339,4,368
3854,339,4,2038
3858,340,7,118
3859,340,7,328
3861,340,7,3316
3864,340,7,471
3868,340,7,212
3873,340,7,27
3879,340,7,125
3886,341,7,2825
3887,341,7,453
3889,341,7,2297
3892,341,7,21
3896,341,7,26
3901,341,7,431
3907,341,7,253
3914,342,4,2655
3915,342,4,478
3917,342,4,73
3920,342,4,238
3924,343,7,293
3925,343,7,2484
3927,343,7,1
3930,343,7,285
3934,343,7,254
3939,343,7,363
3945,343,7,238
3952,344,7,416
3953,344,7,176
3955,344,7,2017
3958,344,7,125
3962,344,7,2984
3967,344,7,2593
3973,344,7,309
3980,345,6,3378
3981,345,6,488
3983,345,6,102
3986,345,6,477
3990,345,6,465
3995,345,6,3409
4001,346,5,337
4002,346,5,445
4004,346,5,53
4007,346,5,2325
4011,346,5,369
4016,347,6,2641
4017,347,6,3101
4019,347,6,3074
4022,347,6,126
4026,347,6,98
4031,347,6,146
4037,348,6,128
4038,348,6,3284
4040,348,6,464
4043,348,6,106
4047,348,6,254
4052,348,6,103
4058,349,4,187
4059,349,4,234
4061,349,4,172
4064,349,4,178
4068,350,7,28
4069,350,7,359
4071,350,7,358
4074,350,7,138
4078,350,7,37
4083,350,7,176
4089,350,7,107
4096,351,7,309
4097,351,7,196
4099,351,7,446
4102,351,7,52
4106,351,7,454
4111,351,7,44
4117,351,7,266
4124,352,5,415
4125,352,5,208
4127,352,5,2069
4130,352,5,373
4134,352,5,86
4139,353,6,308
4140,353,6,3103
4142,353,6,404
4145,353,6,3465
4149,353,6,215
4154,353,6,424
4160,354,7,229
4161,354,7,484
4163,354,7,3394
4166,354,7,3494
4170,354,7,196
4175,354,7,195
4181,354,7,32
4188,355,7,56
4189,355,7,2560
4191,355,7,490
4194,355,7,78
4198,355,7,104
4203,355,7,3463
4209,355,7,62
4216,356,6,2944
4217,356,6,3
4219,356,6,2054
4222,356,6,356
4226,356,6,2871
4231,356,6,59
4237,357,5,450
4238,357,5,105
4240,357,5,388
4243,357,5,3111
4247,357,5,2223
4252,358,4,6
4253,358,4,2704
4255,358,4,430
4258,358,4,162
4262,359,7,2314
4263,359,7,2874
4265,359,7,364
4268,359,7,244
4272,359,7,129
4277,359,7,2223
4283,359,7,95
4290,360,4,286
4291,360,4,373
4293,360,4,2882
4296,360,4,486
4300,361,4,279
4301,361,4,320
4303,361,4,382
4306,361,4,2267
4310,362,6,380
4311,362,6,448
4313,362,6,137
4316,362,6,166
4320,362,6,2978
4325,362,6,2069
4331,363,4,29
4332,363,4,225
4334,363,4,423
4337,363,4,451
4341,364,6,2242
4342,364,6,2964
4344,364,6,2537
4347,364,6,430
4351,364,6,432
4356,364,6,228
4362,365,7,353
4363,365,7,226
4365,365,7,5
4368,365,7,108
4372,365,7,2615
4377,365,7,131
4383,365,7,3184
4390,366,5,3223
4391,366,5,454
4393,366,5,282
4396,366,5,242
4400,366,5,88
4405,367,7,204
4406,367,7,3021
4408,367,7,192
4411,367,7,3109
4415,367,7,138
4420,367,7,215
4426,367,7,76
4433,368,7,464
4434,368,7,428
4436,368,7,456
4439,368,7,422
4443,368,7,366
4448,368,7,438
4454,368,7,2017
4461,369,5,271
4462,369,5,2628
4464,369,5,3298
4467,369,5,327
4471,369,5,3191
4476,370,6,3120
4477,370,6,145
4479,370,6,2220
4482,370,6,3417
4486,370,6,58
4491,370,6,2886
4497,371,7,2711
4498,371,7,330
4500,371,7,217
4503,371,7,344
4507,371,7,46
4512,371,7,2191
4518,371,7,108
4525,372,6,125
4526,372,6,227
4528,372,6,99
4531,372,6,2294
4535,372,6,89
4540,372,6,191
4546,373,6,3336
4547,373,6,3259
4549,373,6,2164
4552,373,6,186
4556,373,6,364
4561,373,6,2164
4567,374,4,413
4568,374,4,377
4570,374,4,313
4573,374,4,490
4577,375,7,438
4578,375,7,485
4580,375,7,76
4583,375,7,330
4587,375,7,282
4592,375,7,193
4598,375,7,2563
4605,376,7,25
4606,376,7,23
4608,376,7,364
4611,376,7,165
4615,376,7,10
4620,376,7,334
4626,376,7,338
4633,377,7,279
4634,377,7,2738
4636,377,7,2713
4639,377,7,376
4643,377,7,345
4648,377,7,353
4654,377,7,32
4661,378,4,87
4662,378,4,75
4664,378,4,434
4667,378,4,2031
4671,379,5,2089
4672,379,5,2472
4674,379,5,69
4677,379,5,2840
4681,379,5,258
4686,380,7,473
4687,380,7,302
4689,380,7,80
4692,380,7,262
4696,380,7,19
4701,380,7,38
4707,380,7,63
4714,381,7,370
4715,381,7,195
4717,381,7,369
4720,381,7,199
4724,381,7,442
4729,381,7,2291
4735,381,7,3314
4742,382,7,346
4743,382,7,11
4745,382,7,381
4748,382,7,3133
4752,382,7,399
4757,382,7,300
4763,382,7,3231
4770,383,5,2368
4771,383,5,2034
4773,383,5,493
4776,383,5,38
4780,383,5,244
4785,384,7,226
4786,384,7,2975
4788,384,7,3061
4791,384,7,119
4795,384,7,292
4800,384,7,233
4806,384,7,2705
4813,385,4,3332
4814,385,4,400
4816,385,4,3321
4819,385,4,145
4823,386,4,93
4824,386,4,2832
4826,386,4,85
4829,386,4,241
4833,387,4,258
4834,387,4,3341
4836,387,4,2971
4839,387,4,2947
4843,388,7,475
4844,388,7,3137
4846,388,7,2490
4849,388,7,147
4853,388,7,37
4858,388,7,2979
4864,388,7,2778
4871,389,6,143
4872,389,6,433
4874,389,6,2116
4877,389,6,378
4881,389,6,362
4886,389,6,472
4892,390,6,428
4893,390,6,3359
4895,390,6,402
4898,390,6,121
4902,390,6,420
4907,390,6,2431
4913,391,4,111
4914,391,4,3294
4916,391,4,3467
4919,391,4,255
4923,392,6,100
4924,392,6,3152
4926,392,6,373
4929,392,6,3395
4933,392,6,3259
4938,392,6,442
4944,393,7,374
4945,393,7,165
4947,393,7,3291
4950,393,7,22
4954,393,7,303
4959,393,7,409
4965,393,7,451
4972,394,7,376
4973,394,7,2216
4975,394,7,334
4978,394,7,2431
4982,394,7,111
4987,394,7,10
4993,394,7,15
5000,395,7,174
